Frame,x,y
0,0.947,0.0
1,0.921,0.003
2,0.921,0.003
3,0.895,0.007
4,0.842,0.01
5,0.868,0.014
6,0.842,0.01
7,0.895,0.007
8,0.868,0.007
9,0.868,0.01
10,0.868,0.014
11,0.842,0.01
12,0.842,0.01
13,0.816,0.01
14,0.816,0.014
15,0.842,0.014
16,0.895,0.01
17,0.921,0.007
18,0.921,0.007
19,0.895,0.01
20,0.868,0.01
21,0.895,0.014
22,0.868,0.014
23,0.868,0.014
24,0.895,0.014
25,0.947,0.017
26,0.974,0.021
27,0.974,0.021
28,1.0,0.024
29,1.0,0.028
30,1.0,0.028
31,0.974,0.031
32,0.974,0.035
33,0.974,0.035
34,1.0,0.038
35,0.974,0.042
36,0.974,0.045
37,0.974,0.045
38,1.0,0.056
39,0.947,0.07
40,0.947,0.08
41,0.895,0.087
42,0.921,0.094
43,0.921,0.101
44,0.921,0.108
45,0.921,0.115
46,0.947,0.122
47,0.947,0.129
48,0.921,0.143
49,0.895,0.161
50,0.868,0.185
51,0.842,0.206
52,0.816,0.224
53,0.816,0.234
54,0.763,0.248
55,0.711,0.266
56,0.684,0.28
57,0.658,0.294
58,0.711,0.311
59,0.632,0.332
60,0.579,0.35
61,0.5,0.364
62,0.526,0.378
63,0.526,0.399
64,0.5,0.427
65,0.5,0.427
66,0.474,0.451
67,0.447,0.476
68,0.447,0.49
69,0.421,0.503
70,0.368,0.545
71,0.368,0.545
72,0.368,0.57
73,0.316,0.591
74,0.316,0.608
75,0.316,0.622
76,0.289,0.636
77,0.289,0.661
78,0.237,0.685
79,0.211,0.713
80,0.184,0.734
81,0.211,0.766
82,0.211,0.797
83,0.211,0.815
84,0.158,0.825
85,0.158,0.836
86,0.132,0.85
87,0.132,0.867
88,0.132,0.878
89,0.105,0.892
90,0.105,0.906
91,0.079,0.913
92,0.079,0.913
93,0.053,0.923
94,0.026,0.944
95,0.053,0.955
96,0.053,0.965
97,0.026,0.983
98,0.0,1.0
99,0.0,1.0
