Frame,x,y
0,0.0,0.009
1,0.136,0.006
2,0.091,0.009
3,0.273,0.009
4,0.182,0.006
5,0.091,0.006
6,0.091,0.006
7,0.227,0.0
8,0.227,0.006
9,0.182,0.0
10,0.273,0.003
11,0.273,0.0
12,0.227,0.003
13,0.227,0.003
14,0.182,0.0
15,0.182,0.003
16,0.136,0.003
17,0.273,0.006
18,0.273,0.006
19,0.364,0.015
20,0.364,0.015
21,0.227,0.024
22,0.273,0.03
23,0.273,0.03
24,0.364,0.039
25,0.409,0.048
26,0.409,0.058
27,0.455,0.067
28,0.455,0.073
29,0.5,0.088
30,0.5,0.097
31,0.591,0.109
32,0.545,0.121
33,0.591,0.133
34,0.636,0.148
35,0.636,0.161
36,0.545,0.173
37,0.591,0.185
38,0.591,0.194
39,0.636,0.206
40,0.682,0.215
41,0.682,0.215
42,0.682,0.233
43,0.682,0.261
44,0.682,0.279
45,0.636,0.291
46,0.682,0.306
47,0.682,0.306
48,0.636,0.318
49,0.682,0.333
50,0.682,0.348
51,0.727,0.367
52,0.727,0.385
53,0.727,0.409
54,0.818,0.424
55,0.818,0.439
56,0.864,0.452
57,0.864,0.467
58,0.864,0.482
59,0.864,0.5
60,0.864,0.515
61,0.864,0.53
62,0.864,0.548
63,0.909,0.567
64,0.909,0.588
65,0.909,0.612
66,0.955,0.636
67,0.955,0.661
68,0.955,0.682
69,0.955,0.703
70,1.0,0.727
71,1.0,0.742
72,1.0,0.758
73,1.0,0.77
74,1.0,0.794
75,1.0,0.794
76,0.955,0.8
77,0.955,0.818
78,0.818,0.839
79,0.682,0.888
80,0.636,0.903
81,0.636,0.918
82,0.636,0.918
83,0.682,0.927
84,0.682,0.936
85,0.682,0.948
86,0.727,0.958
87,0.682,0.967
88,0.682,0.973
89,0.591,0.985
90,0.636,0.988
91,0.636,0.994
92,0.591,0.997
93,0.636,1.0
94,0.636,1.0
95,0.545,1.0
96,0.636,0.997
97,0.636,0.994
98,0.636,0.994
99,0.545,0.997
