Frame,x,y
0,0.0,0.0
1,0.0,0.017
2,0.0,0.017
3,0.059,0.017
4,0.059,0.0
5,0.059,0.0
6,0.059,0.0
7,0.059,0.0
8,0.059,0.0
9,0.059,0.0
10,0.059,0.0
11,0.059,0.0
12,0.059,0.0
13,0.059,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.059,0.0
18,0.059,0.0
19,0.059,0.0
20,0.059,0.0
21,0.059,0.0
22,0.059,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.059,0.0
29,0.059,0.017
30,0.0,0.017
31,0.059,0.017
32,0.118,0.034
33,0.059,0.034
34,0.118,0.052
35,0.118,0.069
36,0.176,0.069
37,0.235,0.086
38,0.176,0.103
39,0.176,0.103
40,0.176,0.121
41,0.235,0.121
42,0.176,0.121
43,0.176,0.138
44,0.176,0.155
45,0.176,0.172
46,0.176,0.19
47,0.235,0.224
48,0.235,0.224
49,0.235,0.241
50,0.294,0.276
51,0.294,0.293
52,0.294,0.293
53,0.294,0.31
54,0.294,0.31
55,0.294,0.31
56,0.353,0.328
57,0.353,0.328
58,0.353,0.328
59,0.412,0.345
60,0.412,0.362
61,0.471,0.379
62,0.471,0.397
63,0.471,0.431
64,0.529,0.448
65,0.529,0.466
66,0.529,0.483
67,0.529,0.5
68,0.529,0.517
69,0.588,0.534
70,0.529,0.534
71,0.529,0.569
72,0.529,0.586
73,0.471,0.603
74,0.529,0.603
75,0.529,0.621
76,0.588,0.655
77,0.588,0.672
78,0.647,0.69
79,0.647,0.707
80,0.588,0.707
81,0.588,0.724
82,0.588,0.724
83,0.647,0.741
84,0.706,0.759
85,0.647,0.776
86,0.706,0.793
87,0.706,0.81
88,0.765,0.81
89,0.765,0.81
90,0.765,0.828
91,0.824,0.828
92,0.824,0.845
93,0.882,0.862
94,0.882,0.897
95,0.941,0.931
96,0.941,0.948
97,0.941,0.966
98,1.0,0.983
99,1.0,1.0
