Frame,x,y
0,0.13,0.006
1,0.13,0.006
2,0.217,0.003
3,0.217,0.006
4,0.13,0.006
5,0.13,0.009
6,0.217,0.003
7,0.174,0.003
8,0.13,0.0
9,0.087,0.003
10,0.174,0.006
11,0.174,0.003
12,0.087,0.009
13,0.174,0.009
14,0.217,0.016
15,0.217,0.022
16,0.174,0.028
17,0.13,0.038
18,0.13,0.038
19,0.087,0.054
20,0.087,0.073
21,0.174,0.085
22,0.174,0.098
23,0.261,0.108
24,0.391,0.117
25,0.435,0.133
26,0.478,0.149
27,0.522,0.158
28,0.522,0.171
29,0.522,0.171
30,0.609,0.187
31,0.739,0.209
32,0.696,0.237
33,0.739,0.256
34,0.826,0.272
35,0.826,0.272
36,0.826,0.288
37,0.87,0.307
38,0.826,0.32
39,0.826,0.339
40,0.87,0.358
41,0.87,0.373
42,0.87,0.392
43,0.957,0.415
44,0.957,0.434
45,1.0,0.459
46,0.957,0.481
47,0.826,0.503
48,0.87,0.532
49,0.783,0.551
50,0.783,0.573
51,0.652,0.589
52,0.609,0.611
53,0.652,0.63
54,0.609,0.649
55,0.609,0.665
56,0.609,0.684
57,0.652,0.696
58,0.696,0.715
59,0.696,0.725
60,0.783,0.744
61,0.826,0.756
62,0.87,0.772
63,0.87,0.772
64,0.783,0.788
65,0.783,0.801
66,0.739,0.816
67,0.652,0.829
68,0.739,0.839
69,0.565,0.851
70,0.565,0.851
71,0.609,0.858
72,0.522,0.877
73,0.435,0.899
74,0.391,0.908
75,0.522,0.915
76,0.435,0.918
77,0.348,0.927
78,0.435,0.927
79,0.435,0.93
80,0.348,0.937
81,0.391,0.94
82,0.391,0.946
83,0.304,0.956
84,0.304,0.965
85,0.261,0.972
86,0.217,0.981
87,0.261,0.984
88,0.348,0.981
89,0.304,0.984
90,0.261,0.987
91,0.261,0.987
92,0.304,0.987
93,0.217,0.991
94,0.217,0.984
95,0.217,0.991
96,0.087,0.994
97,0.087,0.994
98,0.087,0.994
99,0.0,1.0
