Frame,x,y
0,1.0,0.0
1,0.963,0.007
2,0.889,0.014
3,0.926,0.02
4,0.889,0.027
5,0.926,0.027
6,0.926,0.027
7,0.926,0.031
8,0.889,0.034
9,0.926,0.037
10,0.889,0.037
11,0.889,0.041
12,0.852,0.041
13,0.852,0.047
14,0.852,0.047
15,0.852,0.044
16,0.852,0.044
17,0.852,0.044
18,0.852,0.044
19,0.852,0.044
20,0.852,0.047
21,0.852,0.047
22,0.852,0.051
23,0.852,0.054
24,0.852,0.058
25,0.889,0.061
26,0.889,0.064
27,0.852,0.078
28,0.815,0.088
29,0.741,0.098
30,0.704,0.105
31,0.704,0.115
32,0.704,0.122
33,0.704,0.125
34,0.667,0.139
35,0.593,0.159
36,0.556,0.18
37,0.556,0.186
38,0.593,0.193
39,0.556,0.217
40,0.556,0.241
41,0.519,0.258
42,0.556,0.261
43,0.556,0.268
44,0.556,0.278
45,0.556,0.288
46,0.481,0.302
47,0.519,0.312
48,0.519,0.312
49,0.481,0.325
50,0.481,0.336
51,0.481,0.346
52,0.481,0.366
53,0.333,0.42
54,0.333,0.441
55,0.333,0.441
56,0.333,0.454
57,0.333,0.464
58,0.37,0.471
59,0.37,0.478
60,0.407,0.481
61,0.444,0.481
62,0.444,0.498
63,0.444,0.515
64,0.444,0.529
65,0.407,0.539
66,0.407,0.549
67,0.37,0.563
68,0.333,0.573
69,0.333,0.58
70,0.333,0.593
71,0.333,0.614
72,0.259,0.637
73,0.259,0.658
74,0.222,0.681
75,0.185,0.712
76,0.185,0.729
77,0.148,0.742
78,0.148,0.756
79,0.111,0.773
80,0.111,0.79
81,0.074,0.803
82,0.074,0.82
83,0.074,0.82
84,0.074,0.837
85,0.037,0.847
86,0.037,0.854
87,0.037,0.864
88,0.074,0.881
89,0.074,0.895
90,0.074,0.905
91,0.074,0.919
92,0.037,0.936
93,0.037,0.953
94,0.0,0.963
95,0.037,0.973
96,0.037,0.986
97,0.037,0.993
98,0.037,0.997
99,0.0,1.0
