Frame,x,y
0,0.364,0.0
1,0.182,0.005
2,0.091,0.014
3,0.0,0.019
4,0.0,0.019
5,0.091,0.014
6,0.182,0.014
7,0.182,0.014
8,0.091,0.014
9,0.182,0.019
10,0.182,0.024
11,0.182,0.014
12,0.182,0.019
13,0.182,0.024
14,0.182,0.024
15,0.182,0.034
16,0.273,0.034
17,0.273,0.038
18,0.273,0.043
19,0.273,0.048
20,0.273,0.053
21,0.182,0.067
22,0.091,0.077
23,0.091,0.087
24,0.091,0.091
25,0.182,0.096
26,0.273,0.101
27,0.273,0.111
28,0.273,0.12
29,0.273,0.135
30,0.273,0.149
31,0.182,0.163
32,0.182,0.178
33,0.182,0.197
34,0.091,0.216
35,0.091,0.231
36,0.0,0.245
37,0.0,0.26
38,0.091,0.269
39,0.0,0.279
40,0.091,0.288
41,0.091,0.288
42,0.091,0.303
43,0.091,0.317
44,0.182,0.332
45,0.182,0.346
46,0.273,0.361
47,0.364,0.385
48,0.364,0.385
49,0.364,0.399
50,0.364,0.418
51,0.364,0.438
52,0.455,0.452
53,0.545,0.466
54,0.636,0.486
55,0.636,0.51
56,0.727,0.538
57,0.727,0.567
58,0.636,0.596
59,0.636,0.62
60,0.636,0.644
61,0.727,0.663
62,0.727,0.683
63,0.727,0.712
64,0.727,0.736
65,0.727,0.755
66,0.818,0.774
67,0.818,0.788
68,0.818,0.803
69,0.818,0.803
70,0.909,0.808
71,0.909,0.832
72,0.818,0.841
73,0.818,0.846
74,0.909,0.856
75,0.909,0.865
76,0.909,0.865
77,0.909,0.875
78,0.727,0.885
79,0.727,0.894
80,0.727,0.899
81,0.818,0.904
82,0.818,0.909
83,0.818,0.918
84,0.818,0.923
85,0.818,0.933
86,0.818,0.933
87,0.909,0.942
88,0.909,0.947
89,0.909,0.947
90,1.0,0.952
91,0.909,0.962
92,0.818,0.976
93,0.818,0.981
94,0.818,0.986
95,0.909,0.986
96,0.909,0.986
97,0.818,0.99
98,0.818,0.99
99,0.636,1.0
