Frame,x,y
0,0.0,0.983
1,0.0,0.983
2,0.0,0.983
3,0.0,0.975
4,0.0,0.958
5,0.006,0.933
6,0.006,0.899
7,0.011,0.857
8,0.011,0.815
9,0.017,0.765
10,0.017,0.723
11,0.022,0.664
12,0.017,0.605
13,0.017,0.538
14,0.022,0.471
15,0.022,0.412
16,0.028,0.353
17,0.034,0.286
18,0.039,0.227
19,0.045,0.176
20,0.045,0.134
21,0.05,0.101
22,0.056,0.084
23,0.061,0.076
24,0.061,0.084
25,0.061,0.101
26,0.067,0.109
27,0.073,0.126
28,0.084,0.143
29,0.089,0.151
30,0.095,0.185
31,0.095,0.21
32,0.106,0.244
33,0.123,0.261
34,0.134,0.286
35,0.156,0.303
36,0.173,0.319
37,0.196,0.336
38,0.218,0.353
39,0.24,0.361
40,0.268,0.378
41,0.302,0.395
42,0.33,0.42
43,0.358,0.437
44,0.38,0.471
45,0.402,0.504
46,0.43,0.529
47,0.453,0.563
48,0.475,0.588
49,0.503,0.605
50,0.52,0.63
51,0.536,0.655
52,0.559,0.672
53,0.575,0.697
54,0.592,0.706
55,0.609,0.723
56,0.631,0.731
57,0.648,0.739
58,0.67,0.748
59,0.693,0.756
60,0.715,0.765
61,0.726,0.782
62,0.749,0.79
63,0.771,0.807
64,0.793,0.824
65,0.816,0.84
66,0.832,0.866
67,0.855,0.891
68,0.872,0.908
69,0.888,0.924
70,0.899,0.941
71,0.911,0.958
72,0.916,0.966
73,0.927,0.975
74,0.933,0.983
75,0.944,0.992
76,0.944,0.992
77,0.95,1.0
78,0.955,1.0
79,0.955,0.992
80,0.961,0.975
81,0.961,0.95
82,0.966,0.916
83,0.966,0.866
84,0.972,0.824
85,0.972,0.765
86,0.966,0.723
87,0.966,0.681
88,0.966,0.639
89,0.966,0.588
90,0.972,0.538
91,0.972,0.487
92,0.972,0.429
93,0.978,0.37
94,0.983,0.311
95,0.978,0.252
96,0.983,0.185
97,0.989,0.126
98,0.994,0.059
99,1.0,0.0
