Frame,x,y
1,0.0,1.0
2,-0.0,1.0
3,0.001,1.0
4,0.003,1.0
5,0.007,1.0
6,0.014,1.0
7,0.025,0.989
8,0.039,0.96
9,0.054,0.927
10,0.069,0.894
11,0.083,0.867
12,0.093,0.85
13,0.098,0.847
14,0.1,0.853
15,0.099,0.861
16,0.097,0.865
17,0.094,0.859
18,0.092,0.836
19,0.092,0.795
20,0.093,0.74
21,0.094,0.676
22,0.094,0.608
23,0.093,0.539
24,0.091,0.474
25,0.087,0.415
26,0.083,0.365
27,0.079,0.324
28,0.075,0.296
29,0.073,0.282
30,0.072,0.279
31,0.072,0.284
32,0.073,0.291
33,0.074,0.293
34,0.074,0.287
35,0.074,0.268
36,0.072,0.239
37,0.071,0.206
38,0.069,0.174
39,0.066,0.148
40,0.064,0.132
41,0.061,0.127
42,0.06,0.129
43,0.059,0.134
44,0.061,0.138
45,0.065,0.138
46,0.072,0.13
47,0.085,0.119
48,0.104,0.109
49,0.132,0.106
50,0.17,0.115
51,0.221,0.142
52,0.282,0.184
53,0.346,0.234
54,0.407,0.285
55,0.457,0.327
56,0.491,0.353
57,0.503,0.358
58,0.501,0.349
59,0.491,0.336
60,0.482,0.329
61,0.484,0.339
62,0.503,0.375
63,0.541,0.436
64,0.591,0.515
65,0.646,0.598
66,0.698,0.678
67,0.741,0.743
68,0.77,0.785
69,0.786,0.806
70,0.797,0.807
71,0.805,0.793
72,0.816,0.766
73,0.834,0.73
74,0.861,0.688
75,0.892,0.645
76,0.923,0.607
77,0.951,0.578
78,0.972,0.563
79,0.983,0.565
80,0.986,0.577
81,0.984,0.589
82,0.978,0.593
83,0.974,0.579
84,0.971,0.539
85,0.973,0.474
86,0.978,0.394
87,0.984,0.312
88,0.992,0.239
89,1.0,0.186
90,1.0,0.161
91,1.0,0.159
92,1.0,0.169
93,1.0,0.182
94,1.0,0.188
95,0.993,0.179
96,0.975,0.152
97,0.953,0.114
98,0.932,0.071
99,0.913,0.031
100,0.898,0.0
