Frame,x,y
0,0.023,0.991
1,0.023,0.987
2,0.019,0.987
3,0.019,0.983
4,0.015,0.978
5,0.015,0.974
6,0.012,0.978
7,0.008,0.978
8,0.008,0.987
9,0.008,0.987
10,0.008,0.987
11,0.004,0.991
12,0.004,0.996
13,0.0,1.0
14,0.004,0.996
15,0.004,0.983
16,0.012,0.961
17,0.019,0.935
18,0.023,0.905
19,0.027,0.87
20,0.031,0.831
21,0.042,0.792
22,0.05,0.749
23,0.062,0.706
24,0.077,0.662
25,0.085,0.628
26,0.097,0.584
27,0.116,0.545
28,0.127,0.506
29,0.135,0.472
30,0.143,0.437
31,0.147,0.398
32,0.154,0.364
33,0.166,0.342
34,0.178,0.325
35,0.185,0.312
36,0.197,0.307
37,0.205,0.307
38,0.212,0.312
39,0.224,0.325
40,0.243,0.342
41,0.259,0.359
42,0.278,0.377
43,0.301,0.398
44,0.324,0.42
45,0.351,0.446
46,0.378,0.468
47,0.409,0.498
48,0.436,0.528
49,0.463,0.558
50,0.486,0.589
51,0.517,0.615
52,0.548,0.641
53,0.568,0.667
54,0.595,0.697
55,0.622,0.727
56,0.645,0.753
57,0.676,0.779
58,0.699,0.797
59,0.722,0.818
60,0.741,0.84
61,0.761,0.866
62,0.776,0.892
63,0.792,0.909
64,0.811,0.918
65,0.822,0.931
66,0.834,0.939
67,0.842,0.952
68,0.853,0.957
69,0.865,0.952
70,0.876,0.944
71,0.888,0.931
72,0.9,0.905
73,0.907,0.87
74,0.919,0.831
75,0.927,0.788
76,0.938,0.74
77,0.942,0.693
78,0.946,0.645
79,0.954,0.602
80,0.958,0.55
81,0.965,0.498
82,0.969,0.442
83,0.973,0.39
84,0.973,0.342
85,0.977,0.299
86,0.981,0.26
87,0.981,0.216
88,0.985,0.177
89,0.977,0.139
90,0.985,0.108
91,0.988,0.078
92,0.985,0.052
93,0.985,0.035
94,0.988,0.022
95,0.977,0.0
96,0.985,0.004
97,1.0,0.026
98,0.988,0.022
99,0.981,0.026
