Frame,x,y
0,1.0,0.0
1,0.271,0.088
2,0.0,0.142
3,0.071,0.067
4,0.029,0.238
5,0.029,0.446
6,0.071,0.642
7,0.1,0.762
8,0.157,0.867
9,0.157,0.921
10,0.171,0.988
11,0.143,0.979
12,0.214,0.883
13,0.257,0.85
14,0.257,0.871
15,0.157,0.933
16,0.186,0.883
17,0.186,0.842
18,0.143,0.867
19,0.143,0.862
20,0.2,0.846
21,0.143,0.85
22,0.086,0.85
23,0.014,0.829
24,0.129,0.862
25,0.2,0.854
26,0.0,0.858
27,0.129,0.838
28,0.086,0.838
29,0.129,0.858
30,0.071,0.842
31,0.143,0.85
32,0.2,0.858
33,0.143,0.842
34,0.057,0.842
35,0.129,0.838
36,0.2,0.846
37,0.086,0.838
38,0.186,0.85
39,0.2,0.85
40,0.171,0.85
41,0.186,0.854
42,0.129,0.842
43,0.157,0.862
44,0.2,0.858
45,0.043,0.858
46,0.143,0.85
47,0.171,0.846
48,0.143,0.858
49,0.2,0.858
50,0.171,0.85
51,0.171,0.875
52,0.071,0.858
53,0.257,0.854
54,0.2,0.867
55,0.3,0.871
56,0.271,0.875
57,0.214,0.871
58,0.243,0.883
59,0.171,0.875
60,0.314,0.879
61,0.171,0.883
62,0.271,0.883
63,0.2,0.875
64,0.243,0.888
65,0.214,0.883
66,0.229,0.871
67,0.243,0.85
68,0.229,0.854
69,0.171,0.85
70,0.129,0.917
71,0.2,0.838
72,0.229,0.875
73,0.343,0.867
74,0.2,0.846
75,0.114,0.904
76,0.271,0.85
77,0.286,0.908
78,0.229,0.879
79,0.257,0.871
80,0.257,0.85
81,0.314,0.954
82,0.2,0.908
83,0.229,1.0
84,0.186,0.933
85,0.214,0.879
86,0.1,0.867
87,0.357,0.879
88,0.271,0.846
89,0.257,0.95
90,0.229,0.983
91,0.243,0.888
92,0.286,0.875
93,0.286,0.896
94,0.314,0.879
95,0.243,0.929
96,0.343,0.912
97,0.286,0.975
98,0.2,0.942
99,0.286,0.888
