Frame,x,y
1,0.0,1.0
2,0.008,0.981
3,0.018,0.957
4,0.029,0.931
5,0.039,0.907
6,0.047,0.889
7,0.05,0.88
8,0.05,0.88
9,0.048,0.884
10,0.046,0.889
11,0.046,0.89
12,0.049,0.883
13,0.057,0.864
14,0.069,0.834
15,0.081,0.795
16,0.091,0.747
17,0.097,0.693
18,0.097,0.634
19,0.089,0.572
20,0.078,0.513
21,0.064,0.459
22,0.051,0.415
23,0.041,0.386
24,0.036,0.373
25,0.035,0.373
26,0.037,0.379
27,0.039,0.386
28,0.041,0.389
29,0.041,0.38
30,0.039,0.361
31,0.039,0.334
32,0.044,0.305
33,0.057,0.278
34,0.081,0.256
35,0.118,0.244
36,0.162,0.239
37,0.208,0.238
38,0.248,0.238
39,0.277,0.236
40,0.288,0.229
41,0.283,0.218
42,0.27,0.207
43,0.26,0.203
44,0.262,0.21
45,0.285,0.233
46,0.336,0.275
47,0.408,0.334
48,0.493,0.402
49,0.579,0.476
50,0.658,0.548
51,0.719,0.615
52,0.761,0.674
53,0.787,0.722
54,0.8,0.761
55,0.805,0.79
56,0.805,0.807
57,0.804,0.814
58,0.802,0.813
59,0.801,0.809
60,0.801,0.805
61,0.803,0.804
62,0.808,0.812
63,0.816,0.827
64,0.827,0.845
65,0.841,0.862
66,0.858,0.873
67,0.878,0.874
68,0.901,0.862
69,0.925,0.84
70,0.948,0.814
71,0.969,0.789
72,0.986,0.768
73,0.996,0.759
74,1.0,0.759
75,1.0,0.765
76,0.998,0.77
77,0.994,0.771
78,0.992,0.762
79,0.992,0.739
80,0.994,0.702
81,0.997,0.655
82,0.999,0.599
83,1.0,0.535
84,0.999,0.468
85,0.996,0.399
86,0.991,0.333
87,0.987,0.274
88,0.984,0.227
89,0.984,0.197
90,0.987,0.185
91,0.991,0.187
92,0.995,0.196
93,0.995,0.203
94,0.99,0.203
95,0.976,0.187
96,0.955,0.156
97,0.93,0.116
98,0.904,0.072
99,0.88,0.031
100,0.862,0.0
