Frame,x,y
1,0.996,0.935
2,0.997,0.935
3,0.998,0.935
4,0.998,0.935
5,0.998,0.935
6,0.999,0.937
7,1.0,0.939
8,1.0,0.942
9,1.0,0.944
10,1.0,0.946
11,1.0,0.948
12,1.0,0.95
13,1.0,0.953
14,1.0,0.956
15,1.0,0.958
16,1.0,0.959
17,0.999,0.959
18,0.998,0.96
19,0.997,0.962
20,0.995,0.964
21,0.992,0.966
22,0.988,0.97
23,0.983,0.974
24,0.979,0.978
25,0.972,0.98
26,0.957,0.983
27,0.93,0.987
28,0.898,0.992
29,0.868,0.997
30,0.838,1.0
31,0.808,0.999
32,0.776,0.995
33,0.743,0.988
34,0.706,0.982
35,0.665,0.979
36,0.623,0.977
37,0.583,0.973
38,0.545,0.964
39,0.507,0.953
40,0.47,0.942
41,0.438,0.935
42,0.407,0.932
43,0.378,0.929
44,0.349,0.925
45,0.322,0.914
46,0.3,0.899
47,0.28,0.887
48,0.262,0.877
49,0.244,0.861
50,0.226,0.837
51,0.21,0.813
52,0.194,0.787
53,0.18,0.754
54,0.166,0.712
55,0.153,0.663
56,0.141,0.61
57,0.128,0.553
58,0.113,0.492
59,0.098,0.432
60,0.084,0.376
61,0.069,0.328
62,0.056,0.291
63,0.045,0.259
64,0.036,0.228
65,0.03,0.196
66,0.026,0.166
67,0.022,0.138
68,0.018,0.115
69,0.014,0.098
70,0.012,0.086
71,0.01,0.075
72,0.01,0.063
73,0.01,0.049
74,0.011,0.035
75,0.012,0.025
76,0.012,0.02
77,0.01,0.019
78,0.01,0.016
79,0.01,0.011
80,0.011,0.005
81,0.012,0.001
82,0.011,0.001
83,0.008,0.006
84,0.004,0.012
85,0.001,0.017
86,-0.0,0.017
87,0.0,0.012
88,0.0,0.007
89,0.002,0.005
90,0.002,0.005
91,0.002,0.008
92,0.002,0.009
93,0.004,0.009
94,0.006,0.009
95,0.008,0.012
96,0.01,0.014
97,0.012,0.016
98,0.014,0.018
99,0.015,0.023
100,0.016,0.028
