Frame,x,y
0,0.996,0.962
1,0.993,0.955
2,0.996,0.955
3,0.993,0.962
4,0.993,0.962
5,0.996,0.962
6,0.996,0.97
7,0.996,0.97
8,0.996,0.962
9,0.993,0.962
10,0.996,0.962
11,1.0,0.962
12,0.996,0.962
13,0.996,0.97
14,0.993,0.97
15,0.989,0.97
16,0.985,0.97
17,0.978,0.97
18,0.967,0.977
19,0.952,0.977
20,0.944,0.985
21,0.937,0.985
22,0.929,0.985
23,0.914,0.985
24,0.9,0.985
25,0.881,1.0
26,0.87,0.992
27,0.859,1.0
28,0.859,1.0
29,0.844,0.992
30,0.807,0.985
31,0.784,0.985
32,0.751,0.97
33,0.736,0.962
34,0.725,0.962
35,0.725,0.962
36,0.714,0.97
37,0.703,0.962
38,0.688,0.97
39,0.665,0.962
40,0.647,0.977
41,0.628,0.962
42,0.617,0.97
43,0.595,0.955
44,0.569,0.947
45,0.543,0.947
46,0.528,0.955
47,0.509,0.947
48,0.483,0.94
49,0.454,0.94
50,0.424,0.932
51,0.398,0.917
52,0.383,0.91
53,0.364,0.917
54,0.349,0.91
55,0.327,0.902
56,0.309,0.895
57,0.29,0.872
58,0.275,0.857
59,0.253,0.835
60,0.234,0.812
61,0.219,0.789
62,0.208,0.767
63,0.208,0.767
64,0.193,0.729
65,0.175,0.699
66,0.149,0.654
67,0.134,0.624
68,0.123,0.602
69,0.123,0.602
70,0.112,0.579
71,0.104,0.549
72,0.093,0.519
73,0.082,0.489
74,0.071,0.451
75,0.059,0.421
76,0.052,0.391
77,0.048,0.361
78,0.045,0.338
79,0.045,0.316
80,0.037,0.278
81,0.033,0.263
82,0.03,0.241
83,0.03,0.211
84,0.026,0.203
85,0.019,0.18
86,0.015,0.165
87,0.015,0.15
88,0.011,0.135
89,0.007,0.105
90,0.007,0.098
91,0.007,0.083
92,0.007,0.068
93,0.007,0.053
94,0.004,0.045
95,0.0,0.03
96,0.004,0.023
97,0.004,0.023
98,0.0,0.008
99,0.0,0.0
