Frame,x,y
0,0.992,0.965
1,0.992,0.972
2,0.992,0.972
3,0.992,0.972
4,0.996,0.972
5,0.996,0.965
6,0.992,0.972
7,0.992,0.972
8,0.996,0.972
9,0.996,0.965
10,1.0,0.958
11,1.0,0.958
12,0.996,0.958
13,0.996,0.965
14,1.0,0.965
15,0.996,0.965
16,0.992,0.958
17,0.992,0.965
18,0.984,0.972
19,0.98,0.972
20,0.972,0.979
21,0.964,0.979
22,0.955,0.986
23,0.955,0.986
24,0.943,0.972
25,0.903,0.972
26,0.879,0.965
27,0.85,0.958
28,0.818,0.951
29,0.789,0.951
30,0.789,0.951
31,0.765,0.951
32,0.729,0.938
33,0.7,0.938
34,0.676,0.944
35,0.66,0.944
36,0.648,0.965
37,0.619,0.972
38,0.603,0.979
39,0.587,0.986
40,0.575,0.993
41,0.555,0.993
42,0.534,1.0
43,0.518,0.993
44,0.494,0.993
45,0.47,0.993
46,0.445,0.986
47,0.421,0.986
48,0.405,0.972
49,0.385,0.972
50,0.36,0.965
51,0.344,0.965
52,0.332,0.958
53,0.308,0.951
54,0.287,0.938
55,0.263,0.924
56,0.239,0.903
57,0.215,0.896
58,0.215,0.896
59,0.194,0.875
60,0.174,0.854
61,0.134,0.819
62,0.121,0.792
63,0.109,0.764
64,0.097,0.729
65,0.097,0.729
66,0.085,0.708
67,0.069,0.667
68,0.053,0.639
69,0.04,0.611
70,0.028,0.583
71,0.024,0.562
72,0.016,0.535
73,0.016,0.507
74,0.016,0.472
75,0.016,0.444
76,0.008,0.403
77,0.008,0.368
78,0.004,0.333
79,0.004,0.306
80,0.0,0.264
81,0.004,0.229
82,0.004,0.194
83,0.008,0.167
84,0.008,0.139
85,0.008,0.111
86,0.008,0.09
87,0.0,0.076
88,0.0,0.062
89,0.008,0.049
90,0.016,0.028
91,0.012,0.035
92,0.012,0.035
93,0.016,0.042
94,0.016,0.035
95,0.016,0.035
96,0.02,0.028
97,0.024,0.014
98,0.028,0.0
99,0.028,0.0
