Frame,x,y
0,1.0,0.949
1,1.0,0.949
2,0.997,0.949
3,0.993,0.956
4,0.993,0.956
5,0.997,0.956
6,0.997,0.956
7,0.997,0.956
8,0.997,0.956
9,0.997,0.962
10,0.993,0.962
11,0.993,0.962
12,0.99,0.962
13,0.983,0.962
14,0.952,0.962
15,0.925,0.962
16,0.904,0.968
17,0.884,0.968
18,0.884,0.968
19,0.87,0.981
20,0.853,0.981
21,0.829,0.975
22,0.802,0.975
23,0.778,0.981
24,0.754,0.987
25,0.737,0.994
26,0.72,0.994
27,0.689,1.0
28,0.659,0.994
29,0.628,0.994
30,0.611,1.0
31,0.594,0.994
32,0.58,1.0
33,0.56,1.0
34,0.539,0.994
35,0.522,0.994
36,0.505,0.994
37,0.485,0.994
38,0.461,0.987
39,0.444,0.994
40,0.43,0.994
41,0.41,0.981
42,0.386,0.956
43,0.358,0.949
44,0.338,0.943
45,0.321,0.93
46,0.321,0.93
47,0.304,0.911
48,0.276,0.899
49,0.249,0.886
50,0.205,0.854
51,0.195,0.842
52,0.195,0.842
53,0.181,0.829
54,0.164,0.81
55,0.147,0.778
56,0.133,0.747
57,0.119,0.722
58,0.109,0.69
59,0.106,0.665
60,0.096,0.614
61,0.085,0.582
62,0.078,0.557
63,0.072,0.519
64,0.061,0.468
65,0.048,0.43
66,0.038,0.405
67,0.031,0.373
68,0.027,0.354
69,0.02,0.316
70,0.017,0.297
71,0.01,0.278
72,0.003,0.247
73,0.003,0.247
74,0.007,0.203
75,0.014,0.177
76,0.014,0.152
77,0.01,0.139
78,0.007,0.127
79,0.01,0.101
80,0.01,0.101
81,0.007,0.089
82,0.007,0.082
83,0.01,0.057
84,0.014,0.044
85,0.007,0.019
86,0.01,0.013
87,0.01,0.013
88,0.01,0.0
89,0.01,0.006
90,0.007,0.006
91,0.01,0.0
92,0.003,0.0
93,0.003,0.006
94,0.007,0.006
95,0.01,0.0
96,0.007,0.006
97,0.0,0.0
98,0.003,0.006
99,0.007,0.006
