Frame,x,y
0,0.99,0.969
1,0.993,0.969
2,0.993,0.963
3,0.993,0.969
4,0.997,0.963
5,0.997,0.963
6,1.0,0.963
7,0.997,0.957
8,0.993,0.963
9,0.99,0.969
10,0.99,0.969
11,0.99,0.969
12,0.986,0.969
13,0.972,0.975
14,0.958,0.975
15,0.937,0.975
16,0.937,0.975
17,0.92,0.969
18,0.906,0.963
19,0.895,0.969
20,0.871,0.963
21,0.846,0.963
22,0.822,0.963
23,0.822,0.963
24,0.79,0.957
25,0.766,0.957
26,0.745,0.963
27,0.724,0.969
28,0.706,0.975
29,0.685,0.969
30,0.668,0.963
31,0.647,0.969
32,0.622,0.975
33,0.598,0.988
34,0.57,0.994
35,0.549,1.0
36,0.531,0.994
37,0.517,0.988
38,0.497,0.981
39,0.479,0.969
40,0.458,0.944
41,0.434,0.932
42,0.416,0.914
43,0.406,0.901
44,0.388,0.877
45,0.36,0.858
46,0.325,0.833
47,0.297,0.815
48,0.269,0.784
49,0.245,0.759
50,0.224,0.741
51,0.224,0.741
52,0.196,0.71
53,0.168,0.698
54,0.15,0.673
55,0.133,0.642
56,0.122,0.617
57,0.112,0.58
58,0.101,0.543
59,0.091,0.519
60,0.08,0.488
61,0.07,0.457
62,0.066,0.432
63,0.063,0.407
64,0.063,0.383
65,0.056,0.358
66,0.049,0.346
67,0.045,0.327
68,0.038,0.309
69,0.035,0.29
70,0.038,0.259
71,0.038,0.235
72,0.038,0.21
73,0.035,0.191
74,0.028,0.167
75,0.024,0.148
76,0.021,0.117
77,0.017,0.099
78,0.017,0.099
79,0.01,0.086
80,0.007,0.062
81,0.007,0.043
82,0.01,0.037
83,0.01,0.031
84,0.01,0.025
85,0.01,0.025
86,0.007,0.019
87,0.007,0.019
88,0.007,0.019
89,0.007,0.012
90,0.007,0.012
91,0.01,0.019
92,0.007,0.012
93,0.007,0.012
94,0.007,0.006
95,0.007,0.006
96,0.01,0.006
97,0.007,0.012
98,0.007,0.006
99,0.0,0.0
