Frame,x,y
0,0.996,0.944
1,0.996,0.944
2,0.996,0.944
3,0.996,0.949
4,1.0,0.938
5,0.996,0.949
6,0.996,0.949
7,0.996,0.949
8,0.996,0.949
9,0.996,0.955
10,0.996,0.949
11,0.993,0.955
12,0.993,0.955
13,0.993,0.955
14,0.993,0.949
15,0.993,0.949
16,0.989,0.955
17,0.986,0.96
18,0.982,0.955
19,0.982,0.955
20,0.972,0.96
21,0.957,0.96
22,0.95,0.96
23,0.936,0.955
24,0.925,0.955
25,0.904,0.96
26,0.886,0.96
27,0.861,0.96
28,0.836,0.949
29,0.811,0.949
30,0.786,0.955
31,0.769,0.955
32,0.747,0.96
33,0.726,0.977
34,0.712,0.983
35,0.69,0.983
36,0.669,0.983
37,0.648,0.977
38,0.637,0.983
39,0.623,1.0
40,0.598,1.0
41,0.577,0.994
42,0.555,0.994
43,0.555,0.994
44,0.537,1.0
45,0.516,0.989
46,0.456,0.972
47,0.431,0.966
48,0.409,0.96
49,0.409,0.96
50,0.381,0.949
51,0.356,0.944
52,0.331,0.944
53,0.306,0.932
54,0.285,0.915
55,0.26,0.898
56,0.235,0.887
57,0.214,0.859
58,0.199,0.831
59,0.181,0.791
60,0.164,0.763
61,0.146,0.734
62,0.128,0.706
63,0.117,0.667
64,0.103,0.633
65,0.093,0.605
66,0.078,0.565
67,0.071,0.531
68,0.068,0.492
69,0.06,0.463
70,0.053,0.429
71,0.05,0.395
72,0.046,0.367
73,0.043,0.333
74,0.036,0.305
75,0.025,0.277
76,0.025,0.249
77,0.025,0.249
78,0.025,0.226
79,0.021,0.203
80,0.018,0.175
81,0.011,0.147
82,0.007,0.102
83,0.007,0.096
84,0.007,0.096
85,0.004,0.085
86,0.007,0.073
87,0.004,0.056
88,0.007,0.045
89,0.007,0.04
90,0.007,0.028
91,0.007,0.023
92,0.004,0.017
93,0.0,0.011
94,0.004,0.011
95,0.004,0.006
96,0.004,0.011
97,0.004,0.0
98,0.004,0.006
99,0.004,0.0
