Frame,x,y
0,0.978,0.988
1,0.978,0.988
2,0.978,0.988
3,0.978,0.988
4,0.978,0.988
5,0.982,0.988
6,0.982,0.988
7,0.987,0.988
8,0.987,0.994
9,0.987,0.988
10,0.996,0.981
11,1.0,0.988
12,0.996,0.988
13,0.996,0.988
14,0.996,0.994
15,0.991,0.988
16,0.987,0.994
17,0.982,0.994
18,0.973,0.994
19,0.96,1.0
20,0.942,0.994
21,0.916,0.994
22,0.876,0.981
23,0.85,0.975
24,0.823,0.975
25,0.796,0.975
26,0.761,0.969
27,0.721,0.969
28,0.695,0.956
29,0.677,0.956
30,0.664,0.962
31,0.646,0.962
32,0.628,0.956
33,0.597,0.95
34,0.597,0.95
35,0.553,0.944
36,0.535,0.944
37,0.513,0.938
38,0.487,0.925
39,0.465,0.912
40,0.465,0.912
41,0.438,0.894
42,0.407,0.881
43,0.385,0.875
44,0.367,0.862
45,0.345,0.844
46,0.319,0.825
47,0.301,0.806
48,0.283,0.794
49,0.265,0.788
50,0.252,0.769
51,0.23,0.75
52,0.212,0.731
53,0.199,0.712
54,0.186,0.675
55,0.173,0.656
56,0.164,0.644
57,0.15,0.625
58,0.133,0.606
59,0.119,0.588
60,0.111,0.575
61,0.111,0.562
62,0.097,0.544
63,0.088,0.531
64,0.071,0.512
65,0.066,0.494
66,0.066,0.469
67,0.058,0.438
68,0.058,0.438
69,0.044,0.412
70,0.031,0.388
71,0.018,0.331
72,0.009,0.306
73,0.009,0.288
74,0.009,0.269
75,0.009,0.269
76,0.009,0.25
77,0.009,0.225
78,0.009,0.2
79,0.009,0.175
80,0.013,0.156
81,0.013,0.138
82,0.004,0.125
83,0.004,0.106
84,0.013,0.094
85,0.013,0.075
86,0.009,0.062
87,0.009,0.056
88,0.004,0.05
89,0.009,0.038
90,0.013,0.025
91,0.013,0.025
92,0.009,0.019
93,0.004,0.019
94,0.0,0.019
95,0.004,0.012
96,0.004,0.006
97,0.004,0.006
98,0.004,0.006
99,0.0,0.0
