Frame,x,y
0,0.996,0.926
1,0.992,0.919
2,0.996,0.919
3,1.0,0.919
4,0.996,0.919
5,0.996,0.912
6,0.996,0.919
7,0.996,0.912
8,0.996,0.919
9,0.996,0.919
10,0.996,0.919
11,0.992,0.919
12,0.988,0.926
13,0.988,0.926
14,0.988,0.926
15,0.977,0.932
16,0.965,0.926
17,0.957,0.939
18,0.949,0.932
19,0.942,0.932
20,0.942,0.932
21,0.926,0.932
22,0.914,0.946
23,0.895,0.953
24,0.875,0.959
25,0.864,0.959
26,0.844,0.973
27,0.837,0.959
28,0.817,0.966
29,0.802,0.966
30,0.786,0.98
31,0.77,0.986
32,0.755,0.986
33,0.739,0.986
34,0.724,0.986
35,0.708,0.986
36,0.693,0.986
37,0.673,0.993
38,0.654,0.986
39,0.642,0.986
40,0.634,0.993
41,0.626,1.0
42,0.611,0.993
43,0.588,0.993
44,0.564,0.986
45,0.545,0.993
46,0.533,0.986
47,0.521,0.986
48,0.521,0.986
49,0.502,0.986
50,0.475,0.973
51,0.432,0.973
52,0.42,0.966
53,0.401,0.966
54,0.401,0.966
55,0.381,0.953
56,0.354,0.946
57,0.335,0.939
58,0.315,0.912
59,0.296,0.892
60,0.272,0.872
61,0.257,0.845
62,0.241,0.831
63,0.222,0.804
64,0.206,0.784
65,0.187,0.764
66,0.175,0.743
67,0.16,0.723
68,0.152,0.703
69,0.14,0.676
70,0.128,0.642
71,0.121,0.608
72,0.109,0.574
73,0.101,0.561
74,0.097,0.534
75,0.093,0.507
76,0.086,0.486
77,0.078,0.466
78,0.074,0.439
79,0.066,0.412
80,0.062,0.385
81,0.058,0.358
82,0.058,0.358
83,0.054,0.331
84,0.051,0.311
85,0.043,0.291
86,0.043,0.264
87,0.027,0.23
88,0.023,0.203
89,0.023,0.203
90,0.019,0.189
91,0.016,0.169
92,0.016,0.149
93,0.016,0.122
94,0.012,0.095
95,0.008,0.068
96,0.004,0.047
97,0.0,0.027
98,0.004,0.014
99,0.0,0.0
