Frame,x,y
0,0.991,0.943
1,0.991,0.943
2,0.994,0.938
3,0.994,0.943
4,1.0,0.933
5,1.0,0.933
6,0.997,0.938
7,0.997,0.933
8,1.0,0.933
9,0.997,0.928
10,0.997,0.933
11,0.997,0.928
12,1.0,0.923
13,0.997,0.928
14,0.994,0.928
15,0.994,0.928
16,0.991,0.933
17,0.985,0.933
18,0.97,0.938
19,0.958,0.948
20,0.94,0.954
21,0.919,0.948
22,0.919,0.948
23,0.89,0.948
24,0.86,0.959
25,0.83,0.964
26,0.794,0.959
27,0.764,0.959
28,0.731,0.969
29,0.71,0.99
30,0.696,1.0
31,0.672,0.995
32,0.648,0.99
33,0.627,0.99
34,0.606,1.0
35,0.585,1.0
36,0.558,0.995
37,0.531,0.99
38,0.51,0.985
39,0.484,0.979
40,0.445,0.959
41,0.403,0.933
42,0.364,0.923
43,0.337,0.907
44,0.316,0.912
45,0.296,0.897
46,0.269,0.876
47,0.245,0.861
48,0.221,0.84
49,0.203,0.825
50,0.203,0.825
51,0.191,0.794
52,0.176,0.758
53,0.161,0.727
54,0.125,0.675
55,0.11,0.644
56,0.11,0.644
57,0.104,0.619
58,0.101,0.582
59,0.093,0.546
60,0.087,0.51
61,0.078,0.474
62,0.069,0.448
63,0.06,0.407
64,0.057,0.356
65,0.057,0.309
66,0.054,0.284
67,0.051,0.253
68,0.042,0.216
69,0.039,0.191
70,0.036,0.17
71,0.027,0.144
72,0.027,0.119
73,0.027,0.103
74,0.027,0.077
75,0.018,0.062
76,0.018,0.052
77,0.018,0.046
78,0.012,0.041
79,0.015,0.031
80,0.009,0.026
81,0.012,0.021
82,0.012,0.01
83,0.012,0.005
84,0.012,0.005
85,0.006,0.0
86,0.012,0.005
87,0.012,0.005
88,0.009,0.0
89,0.012,0.0
90,0.006,0.005
91,0.006,0.005
92,0.006,0.005
93,0.006,0.005
94,0.006,0.015
95,0.0,0.015
96,0.0,0.01
97,0.0,0.015
98,0.003,0.015
99,0.003,0.015
