Frame,x,y
0,0.986,0.947
1,0.993,0.94
2,0.993,0.94
3,0.989,0.947
4,0.989,0.947
5,0.989,0.94
6,0.989,0.947
7,0.993,0.94
8,0.993,0.947
9,0.993,0.947
10,0.993,0.947
11,0.996,0.94
12,0.996,0.94
13,1.0,0.94
14,0.996,0.94
15,0.996,0.94
16,0.989,0.94
17,0.986,0.94
18,0.975,0.94
19,0.961,0.94
20,0.947,0.94
21,0.926,0.94
22,0.909,0.934
23,0.895,0.934
24,0.881,0.94
25,0.863,0.94
26,0.849,0.94
27,0.832,0.947
28,0.821,0.947
29,0.811,0.954
30,0.811,0.954
31,0.804,0.947
32,0.772,0.96
33,0.751,0.96
34,0.733,0.967
35,0.716,0.974
36,0.702,0.974
37,0.702,0.974
38,0.684,0.974
39,0.667,0.967
40,0.653,0.967
41,0.642,0.98
42,0.632,0.98
43,0.618,0.987
44,0.6,0.98
45,0.582,0.987
46,0.572,0.987
47,0.561,0.993
48,0.544,1.0
49,0.53,1.0
50,0.516,1.0
51,0.498,0.993
52,0.481,1.0
53,0.46,0.993
54,0.435,0.98
55,0.411,0.967
56,0.386,0.96
57,0.365,0.94
58,0.337,0.927
59,0.305,0.887
60,0.281,0.874
61,0.26,0.868
62,0.242,0.854
63,0.235,0.841
64,0.225,0.828
65,0.225,0.828
66,0.211,0.815
67,0.196,0.795
68,0.175,0.735
69,0.165,0.695
70,0.158,0.656
71,0.158,0.656
72,0.144,0.636
73,0.13,0.623
74,0.123,0.603
75,0.112,0.57
76,0.102,0.536
77,0.095,0.517
78,0.084,0.49
79,0.077,0.457
80,0.067,0.424
81,0.06,0.391
82,0.053,0.351
83,0.049,0.331
84,0.042,0.305
85,0.035,0.272
86,0.028,0.245
87,0.021,0.225
88,0.018,0.212
89,0.014,0.192
90,0.014,0.172
91,0.014,0.146
92,0.011,0.126
93,0.004,0.099
94,0.007,0.079
95,0.007,0.06
96,0.004,0.04
97,0.004,0.02
98,0.0,0.0
99,0.0,0.0
