Frame,x,y
0,0.986,0.859
1,0.993,0.865
2,0.993,0.859
3,0.996,0.859
4,0.996,0.859
5,0.996,0.871
6,0.996,0.871
7,0.993,0.871
8,0.996,0.865
9,0.996,0.871
10,1.0,0.865
11,1.0,0.871
12,0.989,0.876
13,0.996,0.871
14,0.989,0.876
15,0.982,0.888
16,0.964,0.888
17,0.95,0.894
18,0.94,0.894
19,0.925,0.9
20,0.907,0.912
21,0.886,0.924
22,0.861,0.935
23,0.843,0.947
24,0.833,0.947
25,0.833,0.947
26,0.819,0.953
27,0.769,0.971
28,0.744,0.971
29,0.73,0.971
30,0.722,0.959
31,0.705,0.959
32,0.705,0.959
33,0.694,0.959
34,0.676,0.953
35,0.655,0.953
36,0.641,0.953
37,0.63,0.953
38,0.619,0.953
39,0.605,0.953
40,0.58,0.947
41,0.559,0.959
42,0.544,0.976
43,0.53,0.976
44,0.509,0.988
45,0.484,0.988
46,0.463,0.994
47,0.445,0.994
48,0.427,1.0
49,0.409,1.0
50,0.384,0.988
51,0.363,0.988
52,0.345,0.976
53,0.327,0.976
54,0.302,0.959
55,0.281,0.935
56,0.267,0.929
57,0.249,0.912
58,0.228,0.894
59,0.199,0.865
60,0.199,0.865
61,0.181,0.841
62,0.164,0.806
63,0.125,0.741
64,0.11,0.706
65,0.096,0.671
66,0.096,0.671
67,0.082,0.635
68,0.071,0.594
69,0.06,0.553
70,0.053,0.524
71,0.046,0.488
72,0.043,0.465
73,0.039,0.441
74,0.036,0.406
75,0.032,0.376
76,0.032,0.341
77,0.028,0.324
78,0.021,0.294
79,0.014,0.265
80,0.018,0.229
81,0.025,0.188
82,0.021,0.159
83,0.014,0.141
84,0.011,0.124
85,0.007,0.106
86,0.004,0.106
87,0.004,0.1
88,0.004,0.094
89,0.007,0.082
90,0.004,0.059
91,0.0,0.053
92,0.004,0.041
93,0.004,0.035
94,0.004,0.035
95,0.004,0.035
96,0.004,0.029
97,0.004,0.018
98,0.007,0.012
99,0.011,0.0
