Frame,x,y
0,0.551,0.429
1,0.546,0.435
2,0.546,0.435
3,0.546,0.435
4,0.546,0.44
5,0.546,0.435
6,0.546,0.429
7,0.542,0.429
8,0.546,0.403
9,0.546,0.372
10,0.537,0.33
11,0.532,0.288
12,0.514,0.236
13,0.486,0.199
14,0.454,0.168
15,0.421,0.136
16,0.384,0.089
17,0.347,0.052
18,0.306,0.021
19,0.25,0.005
20,0.19,0.0
21,0.139,0.026
22,0.093,0.063
23,0.06,0.105
24,0.032,0.157
25,0.009,0.215
26,0.0,0.288
27,0.019,0.346
28,0.051,0.398
29,0.088,0.455
30,0.088,0.455
31,0.148,0.524
32,0.218,0.581
33,0.426,0.681
34,0.519,0.764
35,0.597,0.827
36,0.657,0.869
37,0.657,0.869
38,0.699,0.916
39,0.722,0.953
40,0.736,0.99
41,0.75,1.0
42,0.764,0.995
43,0.759,0.984
44,0.764,0.942
45,0.782,0.885
46,0.81,0.806
47,0.852,0.707
48,0.903,0.628
49,0.944,0.524
50,0.986,0.445
51,1.0,0.356
52,0.991,0.262
53,0.991,0.188
54,0.972,0.141
55,0.931,0.115
56,0.88,0.079
57,0.833,0.068
58,0.792,0.063
59,0.755,0.068
60,0.704,0.094
61,0.662,0.126
62,0.634,0.157
63,0.616,0.194
64,0.616,0.194
65,0.597,0.23
66,0.579,0.267
67,0.569,0.298
68,0.574,0.314
69,0.579,0.377
70,0.569,0.408
71,0.569,0.408
72,0.56,0.429
73,0.556,0.445
74,0.546,0.461
75,0.546,0.466
76,0.546,0.476
77,0.546,0.487
78,0.546,0.497
79,0.537,0.492
80,0.542,0.492
81,0.546,0.482
82,0.551,0.476
83,0.542,0.466
84,0.542,0.466
85,0.546,0.455
86,0.546,0.455
87,0.542,0.45
88,0.542,0.45
89,0.542,0.44
90,0.546,0.435
91,0.546,0.435
92,0.546,0.435
93,0.542,0.414
94,0.542,0.414
95,0.542,0.408
96,0.542,0.398
97,0.537,0.398
98,0.532,0.403
