Frame,x,y
1,0.026,0.396
2,0.02,0.4
3,0.015,0.403
4,0.011,0.405
5,0.004,0.409
6,-0.0,0.416
7,0.002,0.42
8,0.004,0.421
9,0.0,0.421
10,0.0,0.422
11,0.003,0.423
12,0.012,0.423
13,0.018,0.423
14,0.018,0.423
15,0.022,0.421
16,0.035,0.412
17,0.052,0.399
18,0.07,0.382
19,0.096,0.357
20,0.134,0.325
21,0.178,0.289
22,0.22,0.256
23,0.267,0.22
24,0.316,0.183
25,0.362,0.15
26,0.405,0.121
27,0.447,0.093
28,0.485,0.07
29,0.517,0.052
30,0.55,0.032
31,0.582,0.018
32,0.609,0.009
33,0.628,0.004
34,0.647,0.0
35,0.666,0.001
36,0.681,0.008
37,0.691,0.018
38,0.703,0.03
39,0.716,0.044
40,0.731,0.062
41,0.75,0.086
42,0.767,0.111
43,0.785,0.142
44,0.812,0.177
45,0.842,0.215
46,0.865,0.251
47,0.892,0.292
48,0.92,0.336
49,0.94,0.376
50,0.959,0.414
51,0.978,0.449
52,0.993,0.479
53,1.0,0.506
54,1.0,0.527
55,1.0,0.542
56,0.999,0.556
57,0.982,0.575
58,0.959,0.594
59,0.926,0.613
60,0.884,0.636
61,0.838,0.667
62,0.787,0.704
63,0.733,0.74
64,0.681,0.773
65,0.631,0.808
66,0.589,0.845
67,0.552,0.877
68,0.516,0.903
69,0.483,0.933
70,0.457,0.958
71,0.437,0.976
72,0.421,0.987
73,0.405,0.993
74,0.39,0.998
75,0.378,1.0
76,0.365,0.993
77,0.351,0.979
78,0.338,0.961
79,0.324,0.935
80,0.307,0.901
81,0.288,0.863
82,0.263,0.823
83,0.237,0.783
84,0.215,0.742
85,0.192,0.694
86,0.165,0.647
87,0.143,0.607
88,0.127,0.576
89,0.111,0.544
90,0.098,0.516
91,0.091,0.494
92,0.088,0.479
93,0.088,0.47
94,0.09,0.464
95,0.095,0.462
96,0.101,0.465
97,0.107,0.469
98,0.118,0.475
99,0.134,0.481
100,0.15,0.487
