Frame,x,y
0,0.074,0.47
1,0.069,0.48
2,0.069,0.48
3,0.069,0.48
4,0.069,0.485
5,0.065,0.485
6,0.065,0.49
7,0.065,0.485
8,0.065,0.49
9,0.069,0.485
10,0.079,0.47
11,0.093,0.46
12,0.102,0.446
13,0.116,0.426
14,0.134,0.396
15,0.157,0.371
16,0.185,0.337
17,0.213,0.297
18,0.231,0.252
19,0.231,0.252
20,0.259,0.213
21,0.319,0.124
22,0.338,0.094
23,0.356,0.064
24,0.37,0.05
25,0.38,0.025
26,0.38,0.025
27,0.389,0.015
28,0.389,0.005
29,0.398,0.005
30,0.412,0.005
31,0.426,0.0
32,0.44,0.005
33,0.444,0.015
34,0.458,0.03
35,0.481,0.045
36,0.519,0.064
37,0.551,0.094
38,0.583,0.139
39,0.625,0.183
40,0.671,0.238
41,0.718,0.292
42,0.759,0.342
43,0.806,0.396
44,0.838,0.436
45,0.875,0.47
46,0.907,0.52
47,0.931,0.589
48,0.958,0.653
49,0.977,0.673
50,0.986,0.698
51,1.0,0.703
52,1.0,0.713
53,1.0,0.728
54,1.0,0.728
55,0.986,0.733
56,0.963,0.743
57,0.907,0.787
58,0.852,0.812
59,0.801,0.842
60,0.801,0.842
61,0.759,0.871
62,0.718,0.886
63,0.671,0.921
64,0.611,0.946
65,0.537,0.965
66,0.463,0.98
67,0.431,0.995
68,0.412,0.995
69,0.394,0.995
70,0.366,1.0
71,0.356,0.995
72,0.343,1.0
73,0.333,0.995
74,0.343,0.98
75,0.347,0.96
76,0.329,0.936
77,0.315,0.906
78,0.287,0.856
79,0.25,0.797
80,0.222,0.738
81,0.19,0.678
82,0.144,0.614
83,0.106,0.569
84,0.088,0.515
85,0.069,0.48
86,0.042,0.465
87,0.023,0.455
88,0.023,0.455
89,0.028,0.436
90,0.032,0.416
91,0.028,0.401
92,0.028,0.401
93,0.0,0.401
94,0.005,0.396
95,0.005,0.396
96,0.005,0.396
97,0.005,0.396
98,0.0,0.406
99,0.005,0.391
