Frame,x,y
1,0.029,0.917
2,0.041,0.911
3,0.062,0.909
4,0.085,0.909
5,0.111,0.903
6,0.141,0.895
7,0.178,0.884
8,0.218,0.864
9,0.255,0.835
10,0.287,0.799
11,0.318,0.759
12,0.356,0.724
13,0.399,0.685
14,0.445,0.64
15,0.491,0.596
16,0.525,0.547
17,0.542,0.492
18,0.549,0.436
19,0.55,0.379
20,0.55,0.322
21,0.548,0.267
22,0.541,0.219
23,0.526,0.182
24,0.504,0.154
25,0.471,0.135
26,0.426,0.118
27,0.373,0.102
28,0.319,0.095
29,0.264,0.099
30,0.21,0.115
31,0.16,0.134
32,0.113,0.161
33,0.072,0.199
34,0.041,0.248
35,0.018,0.302
36,0.003,0.355
37,-0.0,0.404
38,0.002,0.448
39,0.009,0.489
40,0.023,0.525
41,0.045,0.556
42,0.074,0.584
43,0.105,0.608
44,0.134,0.628
45,0.165,0.652
46,0.2,0.68
47,0.231,0.698
48,0.264,0.706
49,0.302,0.709
50,0.345,0.715
51,0.39,0.718
52,0.435,0.717
53,0.479,0.715
54,0.52,0.708
55,0.559,0.693
56,0.6,0.67
57,0.635,0.642
58,0.664,0.609
59,0.693,0.567
60,0.723,0.526
61,0.749,0.482
62,0.768,0.43
63,0.785,0.374
64,0.795,0.315
65,0.8,0.255
66,0.801,0.2
67,0.796,0.15
68,0.783,0.103
69,0.763,0.059
70,0.741,0.026
71,0.714,0.008
72,0.68,0.001
73,0.639,0.0
74,0.595,0.001
75,0.552,0.01
76,0.511,0.025
77,0.472,0.053
78,0.437,0.091
79,0.414,0.124
80,0.388,0.206
81,0.356,0.335
82,0.337,0.413
83,0.332,0.425
84,0.333,0.426
85,0.327,0.483
86,0.324,0.544
87,0.325,0.588
88,0.33,0.635
89,0.343,0.684
90,0.367,0.731
91,0.398,0.775
92,0.438,0.822
93,0.478,0.87
94,0.517,0.908
95,0.567,0.93
96,0.618,0.944
97,0.693,0.962
98,0.846,0.995
99,0.967,0.989
100,1.0,0.952
