Frame,x,y
0,0.141,1.0
1,0.141,1.0
2,0.102,0.975
3,0.102,0.975
4,0.075,0.909
5,0.075,0.909
6,0.059,0.793
7,0.059,0.793
8,0.043,0.678
9,0.043,0.678
10,0.02,0.57
11,0.02,0.57
12,0.004,0.471
13,0.004,0.471
14,0.004,0.351
15,0.004,0.351
16,0.0,0.252
17,0.0,0.252
18,0.02,0.145
19,0.02,0.145
20,0.063,0.058
21,0.063,0.058
22,0.122,0.017
23,0.122,0.017
24,0.216,0.0
25,0.216,0.0
26,0.31,0.017
27,0.31,0.017
28,0.412,0.054
29,0.412,0.054
30,0.525,0.091
31,0.525,0.091
32,0.647,0.169
33,0.647,0.169
34,0.741,0.248
35,0.741,0.248
36,0.851,0.335
37,0.851,0.335
38,0.929,0.43
39,0.929,0.43
40,0.98,0.533
41,0.98,0.533
42,1.0,0.645
43,1.0,0.645
44,0.969,0.773
45,0.969,0.773
46,0.894,0.888
47,0.894,0.888
48,0.804,0.946
49,0.804,0.946
50,0.702,0.975
51,0.702,0.975
52,0.62,0.992
53,0.62,0.992
54,0.533,0.996
55,0.533,0.996
56,0.459,1.0
57,0.459,1.0
58,0.384,1.0
59,0.384,1.0
60,0.314,1.0
61,0.314,1.0
62,0.255,0.996
63,0.255,0.996
64,0.2,0.996
65,0.2,0.996
66,0.161,0.996
67,0.161,0.996
68,0.137,0.996
69,0.137,0.996
70,0.122,0.992
71,0.122,0.992
72,0.11,0.992
73,0.11,0.992
74,0.09,0.988
75,0.09,0.988
76,0.086,0.992
77,0.086,0.992
78,0.098,0.996
79,0.098,0.996
80,0.094,0.992
81,0.094,0.992
82,0.094,0.992
83,0.094,0.992
84,0.09,0.992
85,0.09,0.992
86,0.094,0.992
87,0.094,0.992
88,0.102,0.992
89,0.102,0.992
90,0.106,0.992
91,0.106,0.992
92,0.106,0.992
93,0.106,0.992
94,0.106,0.992
95,0.106,0.992
96,0.11,0.992
97,0.11,0.992
98,0.114,0.988
99,0.114,0.988
