Frame,x,y
0,0.115,1.0
1,0.115,1.0
2,0.063,0.969
3,0.063,0.969
4,0.037,0.911
5,0.037,0.911
6,0.032,0.819
7,0.032,0.819
8,0.035,0.713
9,0.035,0.713
10,0.029,0.604
11,0.029,0.604
12,0.006,0.474
13,0.006,0.474
14,0.017,0.365
15,0.017,0.365
16,0.02,0.256
17,0.02,0.256
18,0.0,0.147
19,0.0,0.147
20,0.014,0.068
21,0.014,0.068
22,0.026,0.024
23,0.026,0.024
24,0.035,0.01
25,0.035,0.01
26,0.052,0.007
27,0.052,0.007
28,0.084,0.007
29,0.084,0.007
30,0.147,0.01
31,0.147,0.01
32,0.228,0.007
33,0.228,0.007
34,0.32,0.0
35,0.32,0.0
36,0.444,0.0
37,0.444,0.0
38,0.559,0.014
39,0.559,0.014
40,0.677,0.014
41,0.677,0.014
42,0.775,0.017
43,0.775,0.017
44,0.859,0.041
45,0.859,0.041
46,0.922,0.092
47,0.922,0.092
48,0.971,0.167
49,0.971,0.167
50,0.994,0.242
51,0.994,0.242
52,1.0,0.321
53,1.0,0.321
54,0.974,0.396
55,0.974,0.396
56,0.919,0.478
57,0.919,0.478
58,0.839,0.563
59,0.839,0.563
60,0.752,0.635
61,0.752,0.635
62,0.651,0.703
63,0.651,0.703
64,0.565,0.758
65,0.565,0.758
66,0.49,0.802
67,0.49,0.802
68,0.412,0.846
69,0.412,0.846
70,0.343,0.887
71,0.343,0.887
72,0.285,0.915
73,0.285,0.915
74,0.236,0.939
75,0.236,0.939
76,0.199,0.952
77,0.199,0.952
78,0.167,0.959
79,0.167,0.959
80,0.144,0.959
81,0.144,0.959
82,0.135,0.959
83,0.135,0.959
84,0.13,0.966
85,0.13,0.966
86,0.121,0.973
87,0.121,0.973
88,0.118,0.976
89,0.118,0.976
90,0.112,0.976
91,0.112,0.976
92,0.107,0.973
93,0.107,0.973
94,0.104,0.976
95,0.104,0.976
96,0.104,0.976
97,0.104,0.976
98,0.104,0.976
99,0.104,0.976
