Frame,x,y
0,0.003,0.965
1,0.0,0.986
2,0.009,0.986
3,0.006,1.0
4,0.009,0.993
5,0.012,0.986
6,0.009,0.986
7,0.012,0.993
8,0.015,0.979
9,0.012,0.979
10,0.018,0.972
11,0.021,0.944
12,0.027,0.915
13,0.027,0.915
14,0.03,0.894
15,0.036,0.873
16,0.039,0.859
17,0.045,0.824
18,0.048,0.782
19,0.054,0.754
20,0.054,0.754
21,0.057,0.725
22,0.063,0.69
23,0.066,0.662
24,0.072,0.634
25,0.081,0.599
26,0.084,0.585
27,0.093,0.535
28,0.102,0.514
29,0.105,0.486
30,0.127,0.451
31,0.136,0.43
32,0.145,0.408
33,0.154,0.373
34,0.163,0.366
35,0.169,0.359
36,0.181,0.317
37,0.193,0.282
38,0.208,0.254
39,0.22,0.232
40,0.232,0.211
41,0.247,0.183
42,0.259,0.162
43,0.271,0.141
44,0.283,0.12
45,0.295,0.106
46,0.304,0.099
47,0.31,0.085
48,0.31,0.085
49,0.325,0.077
50,0.334,0.07
51,0.346,0.07
52,0.358,0.056
53,0.395,0.028
54,0.413,0.021
55,0.413,0.021
56,0.434,0.014
57,0.455,0.014
58,0.47,0.007
59,0.482,0.014
60,0.5,0.0
61,0.512,0.014
62,0.524,0.028
63,0.539,0.028
64,0.554,0.021
65,0.569,0.021
66,0.584,0.028
67,0.605,0.028
68,0.627,0.035
69,0.642,0.035
70,0.657,0.035
71,0.672,0.049
72,0.684,0.056
73,0.696,0.063
74,0.711,0.07
75,0.726,0.085
76,0.735,0.099
77,0.747,0.106
78,0.768,0.134
79,0.78,0.162
80,0.795,0.169
81,0.819,0.183
82,0.819,0.183
83,0.843,0.211
84,0.852,0.261
85,0.864,0.289
86,0.886,0.296
87,0.904,0.331
88,0.928,0.38
89,0.928,0.38
90,0.934,0.401
91,0.943,0.423
92,0.949,0.472
93,0.958,0.507
94,0.961,0.535
95,0.97,0.57
96,0.976,0.627
97,0.985,0.676
98,0.991,0.69
99,1.0,0.725
