Frame,x,y
0,0.016,0.914
1,0.016,0.922
2,0.016,0.931
3,0.013,0.94
4,0.006,0.957
5,0.003,0.974
6,0.0,0.983
7,0.0,0.991
8,0.0,1.0
9,0.003,1.0
10,0.003,1.0
11,0.0,0.991
12,0.003,1.0
13,0.006,0.974
14,0.016,0.957
15,0.013,0.931
16,0.022,0.897
17,0.025,0.845
18,0.025,0.845
19,0.034,0.793
20,0.034,0.75
21,0.041,0.707
22,0.05,0.664
23,0.06,0.638
24,0.082,0.56
25,0.082,0.56
26,0.088,0.534
27,0.091,0.517
28,0.1,0.483
29,0.107,0.474
30,0.107,0.457
31,0.113,0.422
32,0.119,0.388
33,0.129,0.353
34,0.138,0.345
35,0.147,0.319
36,0.157,0.284
37,0.169,0.259
38,0.179,0.241
39,0.188,0.216
40,0.204,0.19
41,0.219,0.164
42,0.226,0.147
43,0.241,0.129
44,0.254,0.095
45,0.26,0.103
46,0.26,0.103
47,0.273,0.095
48,0.295,0.069
49,0.304,0.069
50,0.317,0.06
51,0.329,0.052
52,0.345,0.043
53,0.345,0.043
54,0.361,0.034
55,0.37,0.034
56,0.382,0.026
57,0.398,0.017
58,0.414,0.026
59,0.426,0.017
60,0.439,0.026
61,0.458,0.017
62,0.473,0.017
63,0.489,0.009
64,0.505,0.009
65,0.527,0.009
66,0.539,0.0
67,0.555,0.0
68,0.571,0.009
69,0.583,0.009
70,0.596,0.017
71,0.608,0.017
72,0.624,0.043
73,0.636,0.052
74,0.649,0.069
75,0.668,0.078
76,0.687,0.095
77,0.702,0.112
78,0.718,0.112
79,0.74,0.138
80,0.762,0.172
81,0.762,0.172
82,0.774,0.216
83,0.79,0.233
84,0.812,0.284
85,0.828,0.328
86,0.84,0.379
87,0.84,0.379
88,0.85,0.422
89,0.868,0.457
90,0.887,0.509
91,0.897,0.56
92,0.918,0.603
93,0.94,0.655
94,0.953,0.698
95,0.962,0.75
96,0.975,0.802
97,0.991,0.836
98,0.997,0.888
99,1.0,0.948
