Frame,x,y
1,0.0,0.914
2,-0.0,0.913
3,-0.0,0.912
4,-0.0,0.911
5,-0.0,0.91
6,-0.0,0.91
7,0.0,0.91
8,0.001,0.912
9,0.002,0.914
10,0.004,0.917
11,0.005,0.92
12,0.007,0.924
13,0.009,0.928
14,0.011,0.932
15,0.013,0.936
16,0.016,0.939
17,0.018,0.942
18,0.02,0.944
19,0.022,0.945
20,0.024,0.945
21,0.026,0.944
22,0.028,0.941
23,0.03,0.938
24,0.032,0.933
25,0.033,0.927
26,0.035,0.92
27,0.037,0.911
28,0.04,0.901
29,0.043,0.889
30,0.046,0.875
31,0.051,0.859
32,0.056,0.841
33,0.061,0.819
34,0.067,0.795
35,0.073,0.767
36,0.08,0.736
37,0.087,0.702
38,0.095,0.665
39,0.104,0.626
40,0.114,0.584
41,0.125,0.54
42,0.137,0.495
43,0.15,0.451
44,0.164,0.408
45,0.18,0.367
46,0.197,0.329
47,0.216,0.294
48,0.237,0.261
49,0.261,0.228
50,0.286,0.197
51,0.314,0.165
52,0.345,0.133
53,0.376,0.103
54,0.408,0.074
55,0.439,0.049
56,0.468,0.029
57,0.495,0.014
58,0.519,0.004
59,0.543,0.0
60,0.566,0.0
61,0.59,0.0
62,0.616,0.002
63,0.643,0.009
64,0.671,0.017
65,0.699,0.027
66,0.725,0.039
67,0.749,0.052
68,0.77,0.067
69,0.788,0.082
70,0.804,0.1
71,0.818,0.118
72,0.83,0.138
73,0.84,0.159
74,0.85,0.181
75,0.858,0.206
76,0.866,0.234
77,0.873,0.265
78,0.88,0.3
79,0.887,0.339
80,0.893,0.382
81,0.899,0.427
82,0.905,0.472
83,0.911,0.516
84,0.917,0.559
85,0.923,0.599
86,0.929,0.637
87,0.936,0.674
88,0.943,0.711
89,0.951,0.748
90,0.96,0.785
91,0.969,0.822
92,0.978,0.858
93,0.987,0.891
94,0.993,0.92
95,0.998,0.944
96,1.0,0.963
97,1.0,0.978
98,1.0,0.988
99,1.0,0.996
100,1.0,1.0
