Frame,x,y
0,1.0,0.901
1,0.994,0.896
2,0.986,0.881
3,0.977,0.856
4,0.969,0.817
5,0.969,0.817
6,0.96,0.777
7,0.957,0.743
8,0.957,0.713
9,0.955,0.713
10,0.952,0.713
11,0.949,0.708
12,0.949,0.708
13,0.946,0.703
14,0.946,0.708
15,0.943,0.708
16,0.943,0.708
17,0.943,0.708
18,0.943,0.708
19,0.946,0.713
20,0.946,0.713
21,0.949,0.713
22,0.952,0.708
23,0.952,0.713
24,0.955,0.713
25,0.955,0.713
26,0.955,0.713
27,0.955,0.713
28,0.952,0.718
29,0.949,0.723
30,0.946,0.728
31,0.938,0.733
32,0.935,0.738
33,0.929,0.743
34,0.915,0.743
35,0.892,0.757
36,0.855,0.772
37,0.804,0.757
38,0.756,0.698
39,0.685,0.673
40,0.685,0.673
41,0.594,0.733
42,0.497,0.832
43,0.409,0.911
44,0.324,0.921
45,0.17,0.856
46,0.17,0.856
47,0.108,0.842
48,0.054,0.891
49,0.02,0.97
50,0.006,1.0
51,0.0,0.955
52,0.0,0.891
53,0.0,0.837
54,0.014,0.807
55,0.031,0.777
56,0.057,0.733
57,0.085,0.698
58,0.114,0.683
59,0.131,0.693
60,0.136,0.718
61,0.136,0.733
62,0.139,0.748
63,0.136,0.752
64,0.142,0.787
65,0.142,0.797
66,0.139,0.817
67,0.136,0.847
68,0.134,0.866
69,0.128,0.881
70,0.122,0.896
71,0.119,0.906
72,0.116,0.916
73,0.119,0.911
74,0.119,0.911
75,0.125,0.901
76,0.131,0.891
77,0.134,0.891
78,0.134,0.901
79,0.134,0.901
80,0.134,0.896
81,0.134,0.891
82,0.136,0.891
83,0.136,0.881
84,0.139,0.871
85,0.139,0.861
86,0.139,0.842
87,0.139,0.807
88,0.145,0.752
89,0.151,0.688
90,0.156,0.619
91,0.165,0.554
92,0.17,0.49
93,0.179,0.431
94,0.193,0.361
95,0.21,0.292
96,0.23,0.223
97,0.253,0.149
98,0.278,0.074
99,0.31,0.0
