Frame,x,y
0,0.923,0.904
1,0.928,0.956
2,0.923,0.941
3,0.923,0.985
4,0.923,0.963
5,0.923,0.912
6,0.912,0.963
7,0.912,0.963
8,0.923,0.919
9,0.923,0.956
10,0.928,0.963
11,0.923,0.985
12,0.923,0.985
13,0.923,0.985
14,0.923,0.971
15,0.89,0.963
16,0.873,0.993
17,0.84,1.0
18,0.812,0.949
19,0.785,0.985
20,0.751,1.0
21,0.713,0.941
22,0.68,0.978
23,0.635,0.941
24,0.591,0.934
25,0.541,0.919
26,0.497,0.926
27,0.448,0.912
28,0.392,0.904
29,0.343,0.912
30,0.298,0.904
31,0.254,0.904
32,0.215,0.904
33,0.171,0.912
34,0.133,0.912
35,0.105,0.912
36,0.077,0.919
37,0.05,0.926
38,0.033,0.934
39,0.011,0.941
40,0.011,0.941
41,0.006,0.941
42,0.0,0.949
43,0.0,0.949
44,0.006,0.941
45,0.022,0.941
46,0.039,0.926
47,0.055,0.926
48,0.077,0.904
49,0.11,0.882
50,0.149,0.853
51,0.188,0.816
52,0.227,0.779
53,0.254,0.735
54,0.287,0.721
55,0.315,0.691
56,0.348,0.662
57,0.381,0.669
58,0.42,0.647
59,0.448,0.61
60,0.481,0.64
61,0.514,0.566
62,0.564,0.596
63,0.597,0.522
64,0.635,0.522
65,0.657,0.478
66,0.685,0.419
67,0.724,0.412
68,0.724,0.412
69,0.735,0.39
70,0.801,0.294
71,0.823,0.287
72,0.84,0.287
73,0.851,0.257
74,0.878,0.199
75,0.878,0.199
76,0.895,0.169
77,0.912,0.176
78,0.939,0.257
79,0.95,0.162
80,0.961,0.169
81,0.972,0.154
82,0.983,0.169
83,0.989,0.132
84,1.0,0.132
85,1.0,0.132
86,0.989,0.11
87,0.983,0.096
88,0.972,0.103
89,0.95,0.081
90,0.917,0.088
91,0.895,0.074
92,0.856,0.118
93,0.818,0.066
94,0.779,0.0
95,0.746,0.059
96,0.702,0.081
97,0.663,0.066
98,0.608,0.059
99,0.564,0.066
