Frame,x,y
0,0.96,0.897
1,0.96,0.888
2,0.952,0.907
3,0.968,0.897
4,0.976,0.907
5,0.976,0.897
6,0.984,0.879
7,0.984,0.879
8,0.984,0.888
9,0.984,0.897
10,0.976,0.897
11,0.984,0.888
12,0.984,0.888
13,0.992,0.879
14,0.992,0.888
15,1.0,0.879
16,0.992,0.879
17,0.976,0.869
18,0.96,0.879
19,0.96,0.879
20,0.944,0.888
21,0.919,0.888
22,0.879,0.888
23,0.831,0.879
24,0.774,0.869
25,0.71,0.86
26,0.653,0.869
27,0.605,0.869
28,0.548,0.879
29,0.5,0.888
30,0.452,0.897
31,0.403,0.888
32,0.371,0.907
33,0.315,0.916
34,0.266,0.925
35,0.234,0.935
36,0.202,0.953
37,0.161,0.963
38,0.113,0.972
39,0.081,1.0
40,0.048,0.991
41,0.032,0.991
42,0.008,0.972
43,0.008,0.972
44,0.008,0.972
45,0.008,0.944
46,0.032,0.935
47,0.032,0.935
48,0.04,0.916
49,0.065,0.916
50,0.121,0.86
51,0.153,0.822
52,0.194,0.757
53,0.194,0.757
54,0.234,0.701
55,0.266,0.664
56,0.298,0.617
57,0.347,0.57
58,0.387,0.533
59,0.419,0.486
60,0.452,0.449
61,0.492,0.393
62,0.532,0.346
63,0.565,0.308
64,0.597,0.252
65,0.629,0.215
66,0.669,0.196
67,0.685,0.159
68,0.702,0.14
69,0.71,0.093
70,0.742,0.093
71,0.758,0.056
72,0.774,0.037
73,0.79,0.028
74,0.806,0.009
75,0.806,0.0
76,0.798,0.009
77,0.79,0.019
78,0.782,0.028
79,0.758,0.028
80,0.726,0.019
81,0.726,0.019
82,0.694,0.019
83,0.637,0.009
84,0.605,0.037
85,0.548,0.037
86,0.444,0.056
87,0.371,0.056
88,0.371,0.056
89,0.323,0.075
90,0.282,0.084
91,0.202,0.103
92,0.161,0.103
93,0.129,0.112
94,0.097,0.112
95,0.065,0.121
96,0.04,0.121
97,0.024,0.131
98,0.008,0.131
99,0.0,0.14
