Frame,x,y
0,0.988,0.934
1,0.976,0.887
2,0.97,0.915
3,0.97,1.0
4,0.988,0.943
5,1.0,0.934
6,1.0,0.934
7,0.988,0.953
8,0.982,0.962
9,0.988,0.943
10,0.988,0.943
11,0.994,0.943
12,0.988,0.925
13,0.982,0.934
14,0.994,0.962
15,0.988,0.953
16,0.988,0.934
17,0.988,0.943
18,0.976,0.934
19,0.958,0.943
20,0.94,0.934
21,0.916,0.953
22,0.886,0.962
23,0.826,0.943
24,0.754,0.943
25,0.683,0.943
26,0.623,0.943
27,0.569,0.953
28,0.533,0.953
29,0.497,0.953
30,0.455,0.953
31,0.401,0.943
32,0.341,0.962
33,0.269,0.962
34,0.269,0.962
35,0.198,0.972
36,0.15,0.981
37,0.12,0.981
38,0.114,0.981
39,0.126,0.972
40,0.144,0.972
41,0.144,0.972
42,0.162,0.962
43,0.186,0.953
44,0.198,0.943
45,0.204,0.934
46,0.228,0.906
47,0.263,0.868
48,0.299,0.83
49,0.335,0.792
50,0.371,0.755
51,0.413,0.708
52,0.461,0.67
53,0.515,0.613
54,0.563,0.547
55,0.605,0.481
56,0.629,0.415
57,0.647,0.377
58,0.677,0.292
59,0.713,0.255
60,0.749,0.226
61,0.784,0.16
62,0.808,0.142
63,0.826,0.104
64,0.826,0.132
65,0.85,0.094
66,0.862,0.028
67,0.868,0.019
68,0.868,0.019
69,0.868,0.0
70,0.868,0.028
71,0.844,0.009
72,0.838,0.019
73,0.832,0.047
74,0.82,0.0
75,0.808,0.075
76,0.802,0.0
77,0.796,0.066
78,0.778,0.057
79,0.749,0.009
80,0.731,0.038
81,0.707,0.009
82,0.677,0.009
83,0.641,0.0
84,0.605,0.009
85,0.563,0.057
86,0.521,0.019
87,0.479,0.028
88,0.443,0.038
89,0.401,0.038
90,0.365,0.038
91,0.335,0.028
92,0.293,0.028
93,0.251,0.028
94,0.21,0.028
95,0.168,0.019
96,0.168,0.019
97,0.108,0.019
98,0.024,0.028
99,0.0,0.028
