Frame,x,y
0,0.986,0.848
1,1.0,0.823
2,0.993,0.861
3,0.972,0.861
4,0.972,0.937
5,0.986,0.835
6,0.986,0.873
7,0.979,0.861
8,0.979,0.861
9,0.979,0.873
10,0.986,0.848
11,0.979,0.861
12,0.979,0.886
13,0.972,0.949
14,0.972,0.949
15,0.979,0.899
16,0.972,0.886
17,0.958,0.911
18,0.951,0.924
19,0.937,0.911
20,0.908,0.949
21,0.866,0.975
22,0.817,0.962
23,0.768,0.962
24,0.711,0.987
25,0.634,0.962
26,0.577,1.0
27,0.528,0.975
28,0.465,0.975
29,0.423,0.975
30,0.373,0.975
31,0.324,0.975
32,0.282,0.975
33,0.225,0.975
34,0.162,0.962
35,0.113,0.975
36,0.085,0.987
37,0.063,0.987
38,0.035,0.987
39,0.007,0.987
40,0.0,1.0
41,0.0,1.0
42,0.0,1.0
43,0.007,0.987
44,0.028,0.987
45,0.056,0.987
46,0.07,0.987
47,0.099,0.987
48,0.099,0.987
49,0.12,0.987
50,0.162,0.962
51,0.211,0.937
52,0.275,0.873
53,0.338,0.797
54,0.401,0.759
55,0.451,0.747
56,0.493,0.696
57,0.528,0.62
58,0.563,0.633
59,0.613,0.544
60,0.662,0.494
61,0.69,0.481
62,0.725,0.544
63,0.754,0.367
64,0.789,0.43
65,0.81,0.278
66,0.831,0.253
67,0.852,0.304
68,0.88,0.215
69,0.894,0.291
70,0.908,0.215
71,0.915,0.152
72,0.923,0.165
73,0.944,0.139
74,0.944,0.139
75,0.93,0.089
76,0.93,0.089
77,0.93,0.139
78,0.937,0.114
79,0.923,0.076
80,0.901,0.051
81,0.845,0.013
82,0.817,0.063
83,0.817,0.063
84,0.782,0.101
85,0.746,0.089
86,0.704,0.101
87,0.655,0.076
88,0.577,0.114
89,0.514,0.025
90,0.458,0.089
91,0.408,0.051
92,0.359,0.063
93,0.303,0.025
94,0.254,0.063
95,0.204,0.025
96,0.162,0.101
97,0.12,0.0
98,0.077,0.051
99,0.042,0.025
