Frame,x,y
0,1.0,0.875
1,0.993,0.866
2,0.993,0.991
3,1.0,0.902
4,0.993,0.911
5,0.993,0.893
6,0.993,0.875
7,0.993,0.893
8,0.98,0.938
9,0.993,0.884
10,0.993,0.893
11,0.993,0.893
12,0.98,0.938
13,0.993,0.902
14,0.98,0.884
15,0.987,0.848
16,0.987,0.848
17,0.993,0.866
18,0.987,0.929
19,0.974,0.938
20,0.96,0.902
21,0.947,0.929
22,0.934,0.857
23,0.881,0.839
24,0.815,0.92
25,0.762,0.955
26,0.695,0.866
27,0.649,0.946
28,0.609,0.92
29,0.563,0.902
30,0.523,0.911
31,0.477,0.911
32,0.437,0.92
33,0.391,0.946
34,0.344,0.938
35,0.305,0.938
36,0.265,0.955
37,0.265,0.955
38,0.232,0.964
39,0.152,0.973
40,0.132,0.982
41,0.113,1.0
42,0.106,0.991
43,0.113,0.982
44,0.113,0.982
45,0.126,0.973
46,0.152,0.973
47,0.172,0.955
48,0.192,0.946
49,0.212,0.92
50,0.238,0.902
51,0.278,0.884
52,0.298,0.821
53,0.331,0.759
54,0.371,0.696
55,0.424,0.661
56,0.477,0.607
57,0.543,0.545
58,0.596,0.518
59,0.636,0.464
60,0.669,0.446
61,0.689,0.33
62,0.722,0.321
63,0.735,0.295
64,0.755,0.259
65,0.768,0.223
66,0.781,0.188
67,0.788,0.152
68,0.808,0.143
69,0.815,0.089
70,0.834,0.062
71,0.834,0.054
72,0.834,0.054
73,0.848,0.036
74,0.861,0.018
75,0.841,0.0
76,0.828,0.036
77,0.808,0.036
78,0.808,0.036
79,0.788,0.045
80,0.768,0.062
81,0.735,0.071
82,0.695,0.098
83,0.636,0.054
84,0.576,0.045
85,0.543,0.08
86,0.497,0.116
87,0.45,0.098
88,0.417,0.089
89,0.377,0.071
90,0.338,0.036
91,0.318,0.036
92,0.291,0.071
93,0.252,0.045
94,0.205,0.045
95,0.159,0.062
96,0.119,0.054
97,0.073,0.054
98,0.033,0.062
99,0.0,0.062
