Frame,x,y
0,0.987,0.885
1,0.981,0.932
2,0.994,0.939
3,0.994,0.939
4,1.0,0.953
5,0.994,0.993
6,1.0,0.973
7,0.987,0.953
8,0.987,0.953
9,0.987,0.953
10,0.987,0.939
11,0.981,0.905
12,0.975,0.953
13,0.968,0.966
14,0.956,0.973
15,0.943,0.98
16,0.924,0.932
17,0.905,0.953
18,0.886,0.946
19,0.861,0.959
20,0.835,0.912
21,0.81,0.973
22,0.766,0.905
23,0.728,1.0
24,0.652,0.926
25,0.563,0.959
26,0.487,0.959
27,0.399,0.926
28,0.323,0.932
29,0.272,0.932
30,0.222,0.932
31,0.177,0.953
32,0.139,0.946
33,0.101,0.953
34,0.076,0.953
35,0.038,0.959
36,0.038,0.959
37,0.019,0.966
38,0.0,0.973
39,0.0,0.966
40,0.006,0.953
41,0.019,0.953
42,0.032,0.939
43,0.032,0.939
44,0.051,0.932
45,0.07,0.926
46,0.089,0.926
47,0.12,0.899
48,0.152,0.892
49,0.184,0.858
50,0.222,0.824
51,0.259,0.784
52,0.31,0.743
53,0.361,0.682
54,0.386,0.642
55,0.424,0.615
56,0.449,0.561
57,0.487,0.547
58,0.506,0.507
59,0.538,0.514
60,0.57,0.459
61,0.608,0.453
62,0.646,0.405
63,0.677,0.358
64,0.715,0.345
65,0.759,0.304
66,0.791,0.23
67,0.816,0.176
68,0.848,0.176
69,0.873,0.135
70,0.892,0.074
71,0.892,0.074
72,0.905,0.068
73,0.918,0.047
74,0.937,0.027
75,0.943,0.027
76,0.949,0.014
77,0.949,0.014
78,0.93,0.02
79,0.905,0.0
80,0.899,0.014
81,0.88,0.02
82,0.861,0.014
83,0.816,0.02
84,0.785,0.041
85,0.747,0.034
86,0.69,0.034
87,0.627,0.034
88,0.551,0.014
89,0.487,0.034
90,0.43,0.014
91,0.38,0.027
92,0.342,0.041
93,0.304,0.041
94,0.266,0.047
95,0.234,0.047
96,0.19,0.041
97,0.152,0.041
98,0.108,0.047
99,0.063,0.054
