Frame,x,y
0,0.978,0.901
1,0.989,0.907
2,0.978,0.887
3,0.984,0.921
4,0.984,0.921
5,0.989,0.934
6,0.995,0.927
7,1.0,0.907
8,0.995,0.94
9,0.995,0.96
10,0.995,0.94
11,0.995,0.907
12,1.0,0.921
13,1.0,0.901
14,0.995,0.947
15,0.984,0.907
16,0.984,0.98
17,0.978,0.921
18,0.968,0.921
19,0.957,0.934
20,0.93,0.927
21,0.892,0.927
22,0.849,0.927
23,0.796,0.927
24,0.731,0.947
25,0.667,0.954
26,0.608,0.96
27,0.543,0.974
28,0.484,0.98
29,0.441,0.98
30,0.419,0.993
31,0.398,0.987
32,0.398,0.987
33,0.382,0.987
34,0.366,0.98
35,0.323,0.993
36,0.301,1.0
37,0.285,0.993
38,0.285,0.993
39,0.285,0.993
40,0.285,0.98
41,0.301,0.974
42,0.317,0.954
43,0.339,0.927
44,0.355,0.901
45,0.366,0.874
46,0.371,0.828
47,0.382,0.755
48,0.409,0.702
49,0.452,0.636
50,0.516,0.556
51,0.575,0.49
52,0.64,0.47
53,0.688,0.331
54,0.731,0.272
55,0.769,0.258
56,0.806,0.172
57,0.839,0.152
58,0.876,0.086
59,0.898,0.119
60,0.914,0.079
61,0.935,0.046
62,0.952,0.053
63,0.946,0.04
64,0.957,0.0
65,0.946,0.007
66,0.946,0.007
67,0.925,0.007
68,0.892,0.013
69,0.849,0.0
70,0.796,0.046
71,0.694,0.06
72,0.634,0.02
73,0.634,0.02
74,0.57,0.04
75,0.505,0.02
76,0.452,0.033
77,0.409,0.02
78,0.366,0.026
79,0.328,0.026
80,0.29,0.033
81,0.253,0.026
82,0.22,0.033
83,0.188,0.033
84,0.161,0.033
85,0.134,0.04
86,0.108,0.04
87,0.086,0.046
88,0.065,0.046
89,0.043,0.06
90,0.027,0.066
91,0.022,0.073
92,0.016,0.073
93,0.005,0.079
94,0.005,0.079
95,0.0,0.079
96,0.0,0.079
97,0.0,0.079
98,0.011,0.086
99,0.005,0.086
