Frame,x,y
0,0.977,0.923
1,0.986,0.903
2,0.986,0.897
3,0.991,0.955
4,1.0,0.897
5,0.991,0.929
6,0.986,0.948
7,0.986,0.942
8,0.995,0.897
9,0.991,0.935
10,0.995,0.935
11,0.986,0.923
12,0.986,0.91
13,0.986,0.91
14,0.977,0.935
15,0.967,0.942
16,0.967,0.91
17,0.963,0.897
18,0.935,0.91
19,0.897,0.916
20,0.855,0.89
21,0.794,0.968
22,0.738,0.974
23,0.692,0.961
24,0.65,0.968
25,0.621,0.948
26,0.589,0.961
27,0.551,0.974
28,0.509,0.968
29,0.477,0.974
30,0.444,0.981
31,0.397,0.981
32,0.355,0.987
33,0.322,0.994
34,0.322,0.994
35,0.299,0.994
36,0.285,1.0
37,0.28,0.981
38,0.28,0.961
39,0.28,0.948
40,0.29,0.929
41,0.29,0.929
42,0.299,0.91
43,0.308,0.89
44,0.322,0.858
45,0.341,0.826
46,0.374,0.787
47,0.407,0.742
48,0.449,0.716
49,0.477,0.658
50,0.505,0.632
51,0.533,0.581
52,0.551,0.542
53,0.579,0.523
54,0.603,0.445
55,0.617,0.4
56,0.626,0.329
57,0.636,0.277
58,0.65,0.284
59,0.654,0.245
60,0.664,0.187
61,0.668,0.148
62,0.678,0.135
63,0.682,0.103
64,0.706,0.084
65,0.715,0.084
66,0.729,0.052
67,0.748,0.071
68,0.752,0.039
69,0.752,0.006
70,0.729,0.045
71,0.71,0.026
72,0.696,0.058
73,0.673,0.013
74,0.673,0.013
75,0.636,0.065
76,0.612,0.052
77,0.579,0.065
78,0.537,0.045
79,0.505,0.019
80,0.481,0.058
81,0.449,0.065
82,0.411,0.065
83,0.379,0.065
84,0.35,0.084
85,0.308,0.052
86,0.276,0.039
87,0.248,0.058
88,0.224,0.058
89,0.192,0.026
90,0.168,0.026
91,0.145,0.013
92,0.121,0.013
93,0.084,0.0
94,0.051,0.013
95,0.028,0.006
96,0.009,0.0
97,0.005,0.013
98,0.0,0.013
99,0.005,0.006
