Frame,x,y
0,0.986,0.833
1,0.979,0.842
2,0.993,0.868
3,0.993,0.86
4,1.0,0.86
5,1.0,0.886
6,1.0,0.86
7,0.986,0.851
8,0.986,0.877
9,0.986,0.868
10,1.0,0.833
11,0.993,0.868
12,0.993,0.868
13,0.972,0.868
14,0.972,0.868
15,0.902,0.895
16,0.874,0.904
17,0.783,0.904
18,0.734,0.912
19,0.699,0.947
20,0.643,0.956
21,0.594,0.965
22,0.497,1.0
23,0.497,1.0
24,0.455,0.982
25,0.413,0.956
26,0.35,0.93
27,0.301,0.93
28,0.252,0.912
29,0.21,0.93
30,0.175,0.93
31,0.147,0.93
32,0.126,0.921
33,0.112,0.93
34,0.105,0.912
35,0.098,0.921
36,0.098,0.921
37,0.105,0.912
38,0.105,0.895
39,0.119,0.886
40,0.133,0.886
41,0.147,0.886
42,0.161,0.868
43,0.189,0.842
44,0.189,0.842
45,0.217,0.833
46,0.287,0.781
47,0.329,0.763
48,0.357,0.719
49,0.392,0.684
50,0.392,0.684
51,0.42,0.632
52,0.448,0.561
53,0.476,0.553
54,0.503,0.474
55,0.531,0.465
56,0.552,0.386
57,0.573,0.404
58,0.594,0.333
59,0.636,0.272
60,0.685,0.246
61,0.713,0.193
62,0.741,0.175
63,0.776,0.175
64,0.811,0.079
65,0.832,0.096
66,0.846,0.07
67,0.874,0.035
68,0.881,0.053
69,0.888,0.044
70,0.888,0.035
71,0.881,0.009
72,0.853,0.0
73,0.839,0.018
74,0.818,0.026
75,0.797,0.044
76,0.762,0.026
77,0.762,0.026
78,0.713,0.061
79,0.671,0.053
80,0.615,0.053
81,0.51,0.07
82,0.448,0.088
83,0.392,0.114
84,0.392,0.114
85,0.322,0.088
86,0.266,0.096
87,0.224,0.096
88,0.189,0.096
89,0.147,0.096
90,0.126,0.105
91,0.098,0.114
92,0.084,0.114
93,0.07,0.105
94,0.056,0.114
95,0.042,0.114
96,0.028,0.123
97,0.014,0.123
98,0.007,0.132
99,0.0,0.14
