Frame,x,y
0,0.986,0.95
1,0.986,0.933
2,0.986,0.925
3,0.986,0.925
4,0.993,0.933
5,0.993,0.925
6,0.986,0.908
7,0.993,0.908
8,1.0,0.942
9,0.986,0.925
10,0.993,0.908
11,0.993,0.925
12,1.0,0.908
13,1.0,0.908
14,0.993,0.942
15,0.979,0.908
16,0.979,0.925
17,0.964,0.917
18,0.943,0.925
19,0.943,0.925
20,0.921,0.942
21,0.9,0.95
22,0.864,1.0
23,0.821,0.942
24,0.771,0.95
25,0.729,0.958
26,0.686,0.967
27,0.657,0.967
28,0.629,0.958
29,0.593,0.958
30,0.543,0.958
31,0.5,0.958
32,0.45,0.95
33,0.407,0.95
34,0.357,0.967
35,0.321,0.958
36,0.293,0.958
37,0.279,0.958
38,0.257,0.958
39,0.236,0.958
40,0.236,0.958
41,0.171,0.958
42,0.143,0.958
43,0.129,0.942
44,0.121,0.942
45,0.114,0.933
46,0.121,0.917
47,0.121,0.917
48,0.129,0.917
49,0.157,0.917
50,0.164,0.9
51,0.171,0.883
52,0.2,0.875
53,0.25,0.783
54,0.25,0.783
55,0.286,0.742
56,0.329,0.683
57,0.371,0.658
58,0.407,0.625
59,0.436,0.567
60,0.471,0.542
61,0.514,0.508
62,0.55,0.483
63,0.586,0.367
64,0.636,0.35
65,0.671,0.325
66,0.693,0.242
67,0.714,0.208
68,0.736,0.2
69,0.743,0.175
70,0.764,0.117
71,0.779,0.125
72,0.807,0.05
73,0.814,0.033
74,0.814,0.033
75,0.8,0.025
76,0.779,0.0
77,0.75,0.042
78,0.707,0.075
79,0.686,0.025
80,0.664,0.058
81,0.636,0.05
82,0.6,0.042
83,0.571,0.033
84,0.529,0.058
85,0.479,0.017
86,0.429,0.083
87,0.371,0.017
88,0.314,0.042
89,0.264,0.033
90,0.221,0.042
91,0.179,0.042
92,0.15,0.042
93,0.114,0.042
94,0.093,0.05
95,0.064,0.05
96,0.05,0.058
97,0.029,0.05
98,0.014,0.05
99,0.0,0.05
