Frame,x,y
0,0.814,0.941
1,0.819,0.926
2,0.814,0.911
3,0.814,0.911
4,0.819,0.963
5,0.814,0.941
6,0.814,0.926
7,0.814,0.904
8,0.824,0.911
9,0.819,0.926
10,0.819,0.926
11,0.83,1.0
12,0.819,0.963
13,0.814,0.978
14,0.814,0.911
15,0.798,0.963
16,0.787,0.956
17,0.761,0.948
18,0.723,0.948
19,0.686,0.978
20,0.622,0.956
21,0.543,0.896
22,0.457,0.896
23,0.399,0.904
24,0.346,0.919
25,0.303,0.933
26,0.266,0.933
27,0.223,0.926
28,0.191,0.933
29,0.165,0.963
30,0.133,0.97
31,0.133,0.97
32,0.101,0.978
33,0.043,0.978
34,0.027,0.985
35,0.027,0.993
36,0.037,0.985
37,0.037,0.985
38,0.064,0.97
39,0.09,0.956
40,0.122,0.963
41,0.149,0.956
42,0.176,0.904
43,0.218,0.874
44,0.261,0.83
45,0.303,0.77
46,0.351,0.696
47,0.399,0.637
48,0.447,0.563
49,0.489,0.504
50,0.537,0.452
51,0.585,0.4
52,0.638,0.363
53,0.697,0.311
54,0.755,0.289
55,0.809,0.237
56,0.856,0.215
57,0.894,0.17
58,0.926,0.163
59,0.952,0.133
60,0.979,0.104
61,0.995,0.089
62,1.0,0.074
63,1.0,0.067
64,0.995,0.044
65,0.995,0.044
66,0.984,0.052
67,0.952,0.044
68,0.936,0.044
69,0.888,0.03
70,0.867,0.03
71,0.83,0.03
72,0.83,0.03
73,0.793,0.044
74,0.734,0.037
75,0.67,0.022
76,0.622,0.03
77,0.564,0.0
78,0.516,0.015
79,0.468,0.015
80,0.415,0.022
81,0.362,0.022
82,0.314,0.03
83,0.266,0.022
84,0.218,0.03
85,0.165,0.037
86,0.117,0.052
87,0.085,0.044
88,0.053,0.059
89,0.027,0.067
90,0.005,0.059
91,0.005,0.074
92,0.0,0.074
93,0.0,0.074
94,0.005,0.074
95,0.005,0.074
96,0.005,0.074
97,0.005,0.074
