Frame,x,y
0,0.977,1.0
1,0.971,1.0
2,0.971,0.988
3,0.977,1.0
4,0.977,0.988
5,0.983,0.988
6,0.988,0.988
7,0.988,0.976
8,0.988,0.988
9,0.988,0.988
10,0.994,0.976
11,0.994,0.976
12,0.994,0.988
13,1.0,0.988
14,1.0,0.976
15,0.994,0.988
16,0.994,0.988
17,0.994,0.976
18,0.994,0.976
19,0.988,0.988
20,0.977,1.0
21,0.959,1.0
22,0.942,1.0
23,0.924,0.988
24,0.907,0.976
25,0.872,1.0
26,0.82,0.976
27,0.756,0.951
28,0.698,0.951
29,0.628,0.915
30,0.535,0.915
31,0.453,0.939
32,0.401,0.951
33,0.366,0.951
34,0.326,0.951
35,0.267,0.939
36,0.198,0.939
37,0.134,0.963
38,0.093,0.963
39,0.07,0.976
40,0.058,0.988
41,0.047,0.988
42,0.023,1.0
43,0.006,1.0
44,0.0,1.0
45,0.006,1.0
46,0.006,1.0
47,0.012,1.0
48,0.017,0.988
49,0.035,0.963
50,0.047,0.963
51,0.058,0.939
52,0.058,0.939
53,0.076,0.939
54,0.099,0.915
55,0.128,0.89
56,0.169,0.854
57,0.203,0.817
58,0.244,0.78
59,0.279,0.732
60,0.32,0.671
61,0.366,0.634
62,0.401,0.585
63,0.442,0.537
64,0.483,0.451
65,0.523,0.402
66,0.552,0.341
67,0.576,0.317
68,0.593,0.256
69,0.61,0.22
70,0.628,0.195
71,0.645,0.159
72,0.669,0.134
73,0.686,0.11
74,0.703,0.073
75,0.727,0.049
76,0.744,0.024
77,0.75,0.024
78,0.756,0.024
79,0.767,0.012
80,0.767,0.012
81,0.779,0.037
82,0.785,0.024
83,0.779,0.024
84,0.767,0.024
85,0.762,0.037
86,0.756,0.037
87,0.756,0.037
88,0.744,0.037
89,0.733,0.024
90,0.703,0.037
91,0.657,0.024
92,0.593,0.012
93,0.529,0.0
94,0.465,0.0
95,0.401,0.0
96,0.349,0.0
97,0.302,0.012
98,0.262,0.012
99,0.227,0.012
