Frame,x,y
0,0.938,0.918
1,0.944,0.909
2,0.951,0.927
3,0.958,0.909
4,0.965,0.891
5,0.986,0.927
6,0.979,0.909
7,0.979,0.909
8,0.986,0.927
9,0.986,0.9
10,0.993,0.918
11,0.993,0.909
12,1.0,0.9
13,0.986,0.9
14,0.986,0.9
15,0.958,0.909
16,0.91,0.909
17,0.861,0.918
18,0.806,0.936
19,0.764,0.973
20,0.708,0.955
21,0.667,0.973
22,0.625,1.0
23,0.562,0.991
24,0.507,0.991
25,0.451,0.991
26,0.41,0.982
27,0.375,0.982
28,0.326,0.991
29,0.299,0.982
30,0.264,0.982
31,0.236,0.991
32,0.229,0.982
33,0.222,0.973
34,0.222,0.991
35,0.222,0.991
36,0.243,0.955
37,0.25,0.945
38,0.257,0.936
39,0.278,0.909
40,0.299,0.882
41,0.34,0.855
42,0.34,0.855
43,0.375,0.818
44,0.417,0.773
45,0.451,0.736
46,0.486,0.682
47,0.514,0.627
48,0.528,0.555
49,0.542,0.5
50,0.576,0.445
51,0.618,0.4
52,0.681,0.336
53,0.729,0.273
54,0.778,0.209
55,0.819,0.164
56,0.847,0.109
57,0.861,0.073
58,0.868,0.055
59,0.875,0.036
60,0.882,0.027
61,0.875,0.018
62,0.875,0.009
63,0.861,0.009
64,0.854,0.009
65,0.847,0.009
66,0.833,0.009
67,0.806,0.0
68,0.785,0.018
69,0.757,0.018
70,0.757,0.018
71,0.715,0.009
72,0.681,0.009
73,0.576,0.009
74,0.528,0.009
75,0.493,0.018
76,0.493,0.018
77,0.458,0.018
78,0.417,0.027
79,0.375,0.027
80,0.34,0.055
81,0.299,0.045
82,0.271,0.055
83,0.229,0.055
84,0.194,0.055
85,0.153,0.055
86,0.118,0.055
87,0.104,0.082
88,0.083,0.073
89,0.049,0.091
90,0.042,0.082
91,0.028,0.073
92,0.021,0.073
93,0.007,0.073
94,0.007,0.091
95,0.007,0.073
96,0.007,0.073
97,0.007,0.091
98,0.007,0.1
99,0.0,0.091
