Frame,x,y
0,0.948,0.992
1,0.955,0.992
2,0.948,0.992
3,0.961,0.992
4,0.961,0.985
5,0.961,0.985
6,0.974,0.985
7,0.974,0.992
8,0.981,0.992
9,0.981,0.985
10,0.981,1.0
11,0.974,0.977
12,0.981,0.985
13,0.981,0.985
14,0.987,0.985
15,0.987,0.992
16,0.981,1.0
17,0.981,0.992
18,0.974,0.985
19,0.968,1.0
20,0.968,1.0
21,0.955,1.0
22,0.935,0.992
23,0.909,0.985
24,0.864,1.0
25,0.799,0.992
26,0.701,0.97
27,0.604,0.977
28,0.526,0.977
29,0.468,0.962
30,0.416,0.955
31,0.364,0.955
32,0.305,0.962
33,0.24,0.985
34,0.188,0.985
35,0.149,0.985
36,0.123,0.985
37,0.11,0.977
38,0.104,0.977
39,0.11,0.977
40,0.117,0.962
41,0.117,0.962
42,0.117,0.962
43,0.123,0.947
44,0.13,0.939
45,0.143,0.939
46,0.149,0.939
47,0.149,0.939
48,0.162,0.932
49,0.195,0.909
50,0.221,0.879
51,0.253,0.841
52,0.299,0.788
53,0.351,0.727
54,0.442,0.652
55,0.526,0.583
56,0.578,0.508
57,0.643,0.439
58,0.695,0.364
59,0.76,0.295
60,0.818,0.235
61,0.87,0.174
62,0.916,0.129
63,0.935,0.098
64,0.961,0.061
65,0.981,0.045
66,0.994,0.03
67,1.0,0.015
68,1.0,0.0
69,1.0,0.0
70,1.0,0.0
71,0.994,0.0
72,0.981,0.0
73,0.968,0.0
74,0.955,0.0
75,0.955,0.0
76,0.929,0.0
77,0.916,0.0
78,0.864,0.008
79,0.825,0.008
80,0.773,0.008
81,0.708,0.015
82,0.708,0.015
83,0.63,0.03
84,0.552,0.023
85,0.481,0.03
86,0.403,0.03
87,0.331,0.023
88,0.266,0.015
89,0.221,0.008
90,0.175,0.015
91,0.156,0.023
92,0.123,0.023
93,0.097,0.03
94,0.071,0.03
95,0.052,0.03
96,0.026,0.03
97,0.006,0.03
98,0.0,0.038
99,0.0,0.038
