Frame,x,y
0,0.976,0.919
1,0.964,0.895
2,0.97,0.93
3,0.988,0.884
4,0.994,0.907
5,0.988,0.93
6,0.994,0.907
7,0.994,0.953
8,0.976,0.988
9,0.988,0.93
10,1.0,0.895
11,0.994,0.953
12,0.988,0.953
13,0.988,0.93
14,0.988,0.93
15,0.976,0.965
16,0.959,0.942
17,0.941,0.93
18,0.917,0.953
19,0.864,1.0
20,0.793,0.965
21,0.793,0.965
22,0.698,0.965
23,0.586,0.953
24,0.497,0.942
25,0.391,0.93
26,0.308,0.93
27,0.249,0.93
28,0.201,0.942
29,0.178,0.942
30,0.16,0.942
31,0.136,0.953
32,0.124,0.953
33,0.118,0.953
34,0.118,0.953
35,0.13,0.942
36,0.154,0.93
37,0.178,0.907
38,0.207,0.884
39,0.231,0.884
40,0.249,0.849
41,0.272,0.837
42,0.296,0.814
43,0.325,0.779
44,0.361,0.744
45,0.402,0.733
46,0.444,0.698
47,0.491,0.651
48,0.538,0.663
49,0.538,0.663
50,0.574,0.581
51,0.657,0.477
52,0.71,0.453
53,0.757,0.395
54,0.775,0.36
55,0.805,0.384
56,0.805,0.384
57,0.817,0.326
58,0.84,0.256
59,0.864,0.279
60,0.882,0.128
61,0.905,0.174
62,0.923,0.174
63,0.935,0.151
64,0.935,0.186
65,0.941,0.198
66,0.935,0.151
67,0.941,0.105
68,0.941,0.105
69,0.941,0.14
70,0.953,0.047
71,0.941,0.047
72,0.935,0.07
73,0.917,0.07
74,0.888,0.0
75,0.864,0.012
76,0.846,0.012
77,0.822,0.035
78,0.799,0.035
79,0.775,0.047
80,0.74,0.07
81,0.698,0.093
82,0.657,0.093
83,0.657,0.093
84,0.598,0.093
85,0.562,0.151
86,0.533,0.128
87,0.45,0.128
88,0.42,0.105
89,0.379,0.116
90,0.379,0.116
91,0.337,0.116
92,0.278,0.128
93,0.225,0.14
94,0.172,0.14
95,0.118,0.128
96,0.071,0.14
97,0.041,0.14
98,0.012,0.151
99,0.0,0.151
