Frame,x,y
0,1.0,0.935
1,0.988,0.951
2,0.988,0.902
3,0.994,0.943
4,0.994,0.967
5,1.0,0.951
6,0.977,0.967
7,0.982,0.943
8,0.982,0.943
9,0.982,0.951
10,0.977,0.976
11,0.982,0.976
12,0.988,0.976
13,0.977,1.0
14,0.988,0.984
15,0.988,0.984
16,0.965,0.951
17,0.86,0.951
18,0.772,0.943
19,0.69,0.919
20,0.62,0.902
21,0.62,0.902
22,0.556,0.894
23,0.474,0.894
24,0.374,0.837
25,0.298,0.797
26,0.263,0.829
27,0.24,0.813
28,0.216,0.829
29,0.193,0.821
30,0.187,0.821
31,0.193,0.829
32,0.187,0.837
33,0.193,0.862
34,0.187,0.837
35,0.193,0.837
36,0.193,0.854
37,0.193,0.837
38,0.199,0.837
39,0.211,0.846
40,0.216,0.829
41,0.234,0.829
42,0.251,0.821
43,0.275,0.797
44,0.298,0.772
45,0.333,0.748
46,0.374,0.756
47,0.433,0.74
48,0.48,0.748
49,0.48,0.748
50,0.526,0.65
51,0.573,0.659
52,0.62,0.569
53,0.713,0.52
54,0.743,0.48
55,0.778,0.35
56,0.778,0.35
57,0.807,0.293
58,0.836,0.244
59,0.865,0.244
60,0.895,0.171
61,0.912,0.171
62,0.93,0.13
63,0.942,0.098
64,0.942,0.098
65,0.953,0.057
66,0.959,0.089
67,0.971,0.057
68,0.977,0.024
69,0.977,0.041
70,0.965,0.033
71,0.965,0.024
72,0.953,0.016
73,0.936,0.033
74,0.906,0.033
75,0.877,0.024
76,0.83,0.057
77,0.778,0.049
78,0.719,0.016
79,0.649,0.049
80,0.567,0.081
81,0.48,0.065
82,0.415,0.041
83,0.345,0.041
84,0.345,0.041
85,0.298,0.057
86,0.257,0.041
87,0.222,0.057
88,0.187,0.049
89,0.135,0.049
90,0.135,0.049
91,0.105,0.041
92,0.082,0.041
93,0.058,0.033
94,0.029,0.024
95,0.018,0.016
96,0.012,0.008
97,0.012,0.0
98,0.0,0.0
99,0.0,0.0
