Frame,x,y
0,0.986,0.846
1,0.986,0.846
2,0.986,0.837
3,0.986,0.854
4,1.0,0.87
5,1.0,0.854
6,0.993,0.846
7,0.993,0.862
8,0.986,0.846
9,0.986,0.854
10,0.986,0.862
11,0.979,0.862
12,0.965,0.854
13,0.958,0.862
14,0.937,0.87
15,0.909,0.862
16,0.86,0.854
17,0.825,0.846
18,0.776,0.846
19,0.72,0.829
20,0.678,0.837
21,0.629,0.854
22,0.594,0.854
23,0.552,0.846
24,0.517,0.846
25,0.483,0.854
26,0.448,0.862
27,0.406,0.87
28,0.371,0.87
29,0.371,0.87
30,0.329,0.911
31,0.28,0.911
32,0.231,0.919
33,0.189,0.927
34,0.119,0.951
35,0.091,0.959
36,0.091,0.959
37,0.07,0.967
38,0.07,0.984
39,0.035,0.967
40,0.021,1.0
41,0.0,0.992
42,0.007,0.984
43,0.007,0.984
44,0.007,0.984
45,0.007,0.984
46,0.014,0.976
47,0.049,0.967
48,0.07,0.959
49,0.091,0.943
50,0.112,0.927
51,0.133,0.894
52,0.175,0.87
53,0.224,0.829
54,0.273,0.789
55,0.322,0.756
56,0.371,0.707
57,0.427,0.65
58,0.483,0.593
59,0.531,0.537
60,0.559,0.488
61,0.594,0.447
62,0.636,0.431
63,0.636,0.431
64,0.671,0.374
65,0.706,0.341
66,0.748,0.309
67,0.783,0.268
68,0.811,0.211
69,0.839,0.171
70,0.86,0.138
71,0.881,0.122
72,0.902,0.081
73,0.923,0.073
74,0.93,0.057
75,0.937,0.041
76,0.937,0.033
77,0.937,0.024
78,0.944,0.033
79,0.944,0.008
80,0.937,0.008
81,0.923,0.0
82,0.916,0.016
83,0.902,0.033
84,0.86,0.024
85,0.818,0.041
86,0.783,0.057
87,0.72,0.049
88,0.664,0.041
89,0.601,0.041
90,0.559,0.073
91,0.559,0.073
92,0.524,0.057
93,0.497,0.057
94,0.434,0.033
95,0.392,0.033
96,0.35,0.033
97,0.308,0.024
98,0.308,0.024
99,0.273,0.033
