Frame,x,y
0,1.0,0.993
1,0.99,0.965
2,0.986,0.937
3,0.981,0.993
4,0.99,0.965
5,0.99,0.958
6,0.986,0.958
7,0.981,0.93
8,0.981,0.93
9,0.966,0.958
10,0.957,0.979
11,0.942,1.0
12,0.947,0.937
13,0.947,0.915
14,0.933,0.93
15,0.933,0.93
16,0.928,0.908
17,0.899,0.972
18,0.88,0.986
19,0.846,0.951
20,0.803,0.923
21,0.75,0.894
22,0.683,0.923
23,0.615,0.908
24,0.548,0.887
25,0.462,0.88
26,0.375,0.88
27,0.312,0.866
28,0.25,0.852
29,0.202,0.859
30,0.173,0.859
31,0.139,0.866
32,0.12,0.866
33,0.101,0.866
34,0.082,0.873
35,0.082,0.873
36,0.082,0.873
37,0.082,0.873
38,0.115,0.866
39,0.149,0.859
40,0.183,0.845
41,0.221,0.817
42,0.264,0.789
43,0.264,0.789
44,0.303,0.754
45,0.346,0.718
46,0.389,0.683
47,0.423,0.655
48,0.457,0.634
49,0.49,0.606
50,0.529,0.592
51,0.567,0.563
52,0.606,0.521
53,0.649,0.458
54,0.692,0.43
55,0.745,0.352
56,0.793,0.303
57,0.827,0.239
58,0.861,0.197
59,0.894,0.155
60,0.913,0.134
61,0.938,0.092
62,0.957,0.099
63,0.976,0.035
64,0.976,0.049
65,0.976,0.0
66,0.966,0.014
67,0.966,0.0
68,0.957,0.021
69,0.947,0.028
70,0.947,0.028
71,0.942,0.021
72,0.928,0.035
73,0.909,0.049
74,0.861,0.056
75,0.841,0.07
76,0.808,0.049
77,0.808,0.049
78,0.769,0.042
79,0.721,0.049
80,0.683,0.056
81,0.639,0.07
82,0.591,0.049
83,0.558,0.056
84,0.524,0.056
85,0.481,0.042
86,0.438,0.056
87,0.385,0.063
88,0.332,0.07
89,0.279,0.07
90,0.236,0.063
91,0.192,0.056
92,0.163,0.056
93,0.135,0.049
94,0.111,0.049
95,0.091,0.049
96,0.067,0.049
97,0.034,0.049
98,0.01,0.049
99,0.0,0.049
