Frame,x,y
0,1.0,0.922
1,0.993,0.931
2,0.986,0.922
3,0.979,0.951
4,0.965,0.941
5,0.972,0.931
6,0.965,0.931
7,0.972,0.98
8,0.972,0.961
9,0.965,0.961
10,0.965,0.961
11,0.965,0.961
12,0.957,0.941
13,0.943,0.99
14,0.922,0.931
15,0.872,0.902
16,0.809,0.931
17,0.73,0.922
18,0.73,0.922
19,0.652,0.922
20,0.582,0.922
21,0.525,0.961
22,0.468,0.941
23,0.426,0.971
24,0.383,0.961
25,0.355,0.971
26,0.326,0.971
27,0.291,0.98
28,0.262,0.98
29,0.241,0.99
30,0.206,0.99
31,0.184,0.99
32,0.156,1.0
33,0.142,1.0
34,0.149,1.0
35,0.149,0.98
36,0.163,0.971
37,0.184,0.951
38,0.191,0.931
39,0.206,0.902
40,0.22,0.892
41,0.227,0.853
42,0.234,0.814
43,0.241,0.784
44,0.255,0.735
45,0.255,0.735
46,0.284,0.686
47,0.319,0.647
48,0.369,0.608
49,0.418,0.578
50,0.482,0.5
51,0.504,0.451
52,0.504,0.451
53,0.525,0.412
54,0.553,0.382
55,0.567,0.353
56,0.582,0.324
57,0.596,0.294
58,0.61,0.275
59,0.617,0.265
60,0.624,0.235
61,0.631,0.225
62,0.652,0.206
63,0.667,0.176
64,0.667,0.167
65,0.652,0.137
66,0.66,0.118
67,0.667,0.088
68,0.674,0.069
69,0.681,0.039
70,0.681,0.02
71,0.681,0.01
72,0.688,0.0
73,0.688,0.01
74,0.674,0.01
75,0.66,0.02
76,0.638,0.039
77,0.617,0.029
78,0.582,0.029
79,0.56,0.049
80,0.56,0.049
81,0.518,0.049
82,0.482,0.049
83,0.447,0.069
84,0.397,0.049
85,0.348,0.069
86,0.305,0.088
87,0.27,0.088
88,0.234,0.098
89,0.199,0.098
90,0.17,0.098
91,0.142,0.108
92,0.113,0.108
93,0.092,0.118
94,0.071,0.127
95,0.05,0.127
96,0.035,0.137
97,0.021,0.147
98,0.014,0.147
99,0.0,0.137
