Frame,x,y
0,0.981,0.883
1,0.987,0.891
2,0.994,0.898
3,0.994,0.898
4,1.0,0.891
5,1.0,0.891
6,1.0,0.883
7,0.994,0.906
8,0.987,0.891
9,0.987,0.906
10,0.987,0.898
11,0.968,0.914
12,0.942,0.914
13,0.923,0.914
14,0.89,0.914
15,0.865,0.898
16,0.819,0.883
17,0.781,0.875
18,0.735,0.875
19,0.677,0.883
20,0.613,0.875
21,0.555,0.891
22,0.49,0.883
23,0.439,0.906
24,0.381,0.914
25,0.329,0.938
26,0.284,0.93
27,0.239,0.945
28,0.239,0.945
29,0.2,0.945
30,0.161,0.961
31,0.116,0.977
32,0.039,0.984
33,0.026,1.0
34,0.026,1.0
35,0.006,0.992
36,0.019,0.984
37,0.026,0.977
38,0.039,0.961
39,0.045,0.961
40,0.065,0.953
41,0.077,0.945
42,0.103,0.922
43,0.116,0.891
44,0.155,0.852
45,0.187,0.82
46,0.239,0.75
47,0.284,0.703
48,0.316,0.656
49,0.374,0.609
50,0.419,0.57
51,0.465,0.531
52,0.497,0.484
53,0.542,0.445
54,0.574,0.398
55,0.574,0.398
56,0.665,0.328
57,0.69,0.289
58,0.729,0.258
59,0.768,0.234
60,0.8,0.195
61,0.819,0.164
62,0.819,0.164
63,0.832,0.125
64,0.858,0.125
65,0.877,0.062
66,0.91,0.055
67,0.916,0.023
68,0.929,0.0
69,0.929,0.0
70,0.923,0.023
71,0.897,0.016
72,0.877,0.008
73,0.865,0.016
74,0.852,0.008
75,0.832,0.047
76,0.8,0.031
77,0.768,0.031
78,0.729,0.055
79,0.69,0.031
80,0.652,0.039
81,0.613,0.055
82,0.574,0.047
83,0.535,0.047
84,0.503,0.047
85,0.484,0.039
86,0.452,0.039
87,0.419,0.055
88,0.381,0.062
89,0.335,0.07
90,0.335,0.07
91,0.284,0.094
92,0.174,0.117
93,0.123,0.125
94,0.084,0.133
95,0.058,0.141
96,0.026,0.133
97,0.026,0.133
98,0.006,0.141
99,0.0,0.141
