Frame,x,y
0,0.985,0.957
1,0.969,0.949
2,0.969,0.949
3,0.977,0.94
4,0.977,0.932
5,0.985,0.949
6,0.985,0.932
7,0.977,0.949
8,0.977,0.949
9,0.977,0.94
10,0.985,0.932
11,0.985,0.94
12,0.992,0.949
13,0.992,0.949
14,0.985,1.0
15,0.985,1.0
16,1.0,0.932
17,0.992,0.94
18,0.992,0.923
19,0.977,0.932
20,0.977,0.966
21,0.962,0.949
22,0.908,0.974
23,0.863,0.957
24,0.771,0.966
25,0.649,0.94
26,0.55,0.915
27,0.45,0.897
28,0.359,0.906
29,0.305,0.923
30,0.252,0.94
31,0.221,0.957
32,0.183,0.957
33,0.153,0.983
34,0.122,0.974
35,0.099,0.974
36,0.092,0.983
37,0.092,0.983
38,0.084,0.966
39,0.099,0.983
40,0.107,0.974
41,0.13,0.957
42,0.13,0.957
43,0.16,0.949
44,0.206,0.923
45,0.252,0.889
46,0.344,0.812
47,0.412,0.752
48,0.473,0.667
49,0.473,0.667
50,0.542,0.598
51,0.611,0.504
52,0.679,0.444
53,0.733,0.325
54,0.771,0.274
55,0.802,0.222
56,0.824,0.12
57,0.847,0.128
58,0.878,0.111
59,0.885,0.094
60,0.901,0.085
61,0.916,0.077
62,0.916,0.077
63,0.893,0.043
64,0.87,0.051
65,0.855,0.034
66,0.817,0.017
67,0.779,0.034
68,0.756,0.034
69,0.725,0.034
70,0.679,0.034
71,0.626,0.043
72,0.58,0.026
73,0.527,0.034
74,0.466,0.026
75,0.405,0.017
76,0.366,0.017
77,0.366,0.017
78,0.328,0.017
79,0.298,0.017
80,0.252,0.009
81,0.214,0.0
82,0.122,0.0
83,0.061,0.017
84,0.061,0.017
85,0.038,0.034
86,0.023,0.034
87,0.015,0.034
88,0.015,0.017
89,0.015,0.017
90,0.015,0.026
91,0.015,0.026
92,0.015,0.026
93,0.008,0.026
94,0.0,0.026
95,0.0,0.026
96,0.0,0.026
97,0.0,0.017
98,0.0,0.026
99,0.0,0.034
