Frame,x,y
0,0.11,1.0
1,0.11,1.0
2,0.043,0.953
3,0.043,0.953
4,0.024,0.85
5,0.024,0.85
6,0.024,0.752
7,0.024,0.752
8,0.019,0.658
9,0.019,0.658
10,0.0,0.571
11,0.0,0.571
12,0.01,0.467
13,0.01,0.467
14,0.033,0.386
15,0.033,0.386
16,0.081,0.298
17,0.081,0.298
18,0.115,0.204
19,0.115,0.204
20,0.182,0.138
21,0.182,0.138
22,0.263,0.103
23,0.263,0.103
24,0.383,0.047
25,0.383,0.047
26,0.488,0.016
27,0.488,0.016
28,0.584,0.0
29,0.584,0.0
30,0.689,0.003
31,0.689,0.003
32,0.789,0.016
33,0.789,0.016
34,0.876,0.038
35,0.876,0.038
36,0.947,0.075
37,0.947,0.075
38,0.99,0.135
39,0.99,0.135
40,1.0,0.191
41,1.0,0.191
42,0.986,0.245
43,0.986,0.245
44,0.943,0.31
45,0.943,0.31
46,0.871,0.373
47,0.871,0.373
48,0.766,0.426
49,0.766,0.426
50,0.646,0.473
51,0.646,0.473
52,0.545,0.505
53,0.545,0.505
54,0.431,0.53
55,0.431,0.53
56,0.311,0.552
57,0.311,0.552
58,0.215,0.561
59,0.215,0.561
60,0.124,0.561
61,0.124,0.561
62,0.067,0.555
63,0.067,0.555
64,0.029,0.542
65,0.029,0.542
66,0.014,0.527
67,0.014,0.527
68,0.005,0.52
69,0.005,0.52
70,0.0,0.517
71,0.0,0.517
72,0.01,0.517
73,0.01,0.517
74,0.01,0.514
75,0.01,0.514
76,0.014,0.514
77,0.014,0.514
78,0.01,0.514
79,0.01,0.514
80,0.005,0.511
81,0.005,0.511
82,0.01,0.511
83,0.01,0.511
84,0.014,0.511
85,0.014,0.511
86,0.01,0.511
87,0.01,0.511
88,0.014,0.508
89,0.014,0.508
90,0.019,0.511
91,0.019,0.511
92,0.019,0.514
93,0.019,0.514
94,0.024,0.514
95,0.024,0.514
96,0.019,0.514
97,0.019,0.514
98,0.019,0.511
99,0.019,0.511
