Frame,x,y
0,0.083,1.0
1,0.083,1.0
2,0.016,0.96
3,0.016,0.96
4,0.026,0.867
5,0.026,0.867
6,0.026,0.754
7,0.026,0.754
8,0.005,0.674
9,0.005,0.674
10,0.0,0.588
11,0.0,0.588
12,0.016,0.498
13,0.016,0.498
14,0.0,0.409
15,0.0,0.409
16,0.026,0.309
17,0.026,0.309
18,0.042,0.239
19,0.042,0.239
20,0.083,0.156
21,0.083,0.156
22,0.125,0.1
23,0.125,0.1
24,0.182,0.066
25,0.182,0.066
26,0.281,0.043
27,0.281,0.043
28,0.432,0.01
29,0.432,0.01
30,0.557,0.0
31,0.557,0.0
32,0.661,0.007
33,0.661,0.007
34,0.76,0.03
35,0.76,0.03
36,0.844,0.07
37,0.844,0.07
38,0.911,0.11
39,0.911,0.11
40,0.969,0.163
41,0.969,0.163
42,1.0,0.223
43,1.0,0.223
44,1.0,0.306
45,1.0,0.306
46,0.969,0.392
47,0.969,0.392
48,0.906,0.468
49,0.906,0.468
50,0.786,0.555
51,0.786,0.555
52,0.661,0.605
53,0.661,0.605
54,0.542,0.645
55,0.542,0.645
56,0.411,0.678
57,0.411,0.678
58,0.271,0.701
59,0.271,0.701
60,0.146,0.718
61,0.146,0.718
62,0.062,0.714
63,0.062,0.714
64,0.01,0.704
65,0.01,0.704
66,0.0,0.688
67,0.0,0.688
68,0.01,0.674
69,0.01,0.674
70,0.021,0.671
71,0.021,0.671
72,0.026,0.664
73,0.026,0.664
74,0.026,0.661
75,0.026,0.661
76,0.021,0.661
77,0.021,0.661
78,0.021,0.661
79,0.021,0.661
80,0.021,0.661
81,0.021,0.661
82,0.021,0.658
83,0.021,0.658
84,0.016,0.658
85,0.016,0.658
86,0.016,0.654
87,0.016,0.654
88,0.01,0.651
89,0.01,0.651
90,0.01,0.651
91,0.01,0.651
92,0.016,0.651
93,0.016,0.651
94,0.021,0.651
95,0.021,0.651
96,0.016,0.651
97,0.016,0.651
98,0.021,0.651
99,0.021,0.651
