Frame,x,y
0,0.492,0.093
1,0.482,0.099
2,0.482,0.115
3,0.477,0.115
4,0.477,0.099
5,0.477,0.099
6,0.477,0.099
7,0.477,0.11
8,0.477,0.104
9,0.482,0.11
10,0.487,0.104
11,0.513,0.104
12,0.533,0.099
13,0.563,0.104
14,0.604,0.11
15,0.65,0.126
16,0.695,0.154
17,0.736,0.17
18,0.736,0.17
19,0.792,0.203
20,0.838,0.242
21,0.863,0.275
22,0.909,0.308
23,0.944,0.352
24,0.975,0.478
25,0.975,0.478
26,0.995,0.544
27,1.0,0.632
28,0.98,0.709
29,0.959,0.775
30,0.929,0.83
31,0.878,0.896
32,0.827,0.934
33,0.766,0.973
34,0.685,0.995
35,0.604,1.0
36,0.518,1.0
37,0.437,0.984
38,0.36,0.956
39,0.289,0.934
40,0.213,0.907
41,0.168,0.863
42,0.142,0.813
43,0.102,0.742
44,0.061,0.687
45,0.041,0.621
46,0.041,0.621
47,0.02,0.544
48,0.0,0.396
49,0.005,0.324
50,0.015,0.275
51,0.046,0.225
52,0.081,0.187
53,0.081,0.187
54,0.112,0.165
55,0.132,0.143
56,0.173,0.126
57,0.218,0.115
58,0.249,0.115
59,0.284,0.121
60,0.33,0.132
61,0.376,0.143
62,0.426,0.154
63,0.462,0.165
64,0.482,0.181
65,0.497,0.192
66,0.497,0.198
67,0.487,0.181
68,0.472,0.165
69,0.462,0.148
70,0.457,0.115
71,0.437,0.093
72,0.391,0.071
73,0.35,0.049
74,0.315,0.038
75,0.269,0.027
76,0.249,0.016
77,0.244,0.005
78,0.249,0.0
79,0.259,0.0
80,0.259,0.0
81,0.274,0.011
82,0.289,0.027
83,0.31,0.038
84,0.381,0.093
85,0.426,0.137
86,0.472,0.176
87,0.472,0.176
88,0.497,0.209
89,0.518,0.209
90,0.508,0.214
91,0.487,0.214
92,0.467,0.225
93,0.452,0.236
94,0.447,0.247
95,0.437,0.269
96,0.426,0.302
97,0.406,0.352
98,0.381,0.39
99,0.355,0.401
