Frame,x,y
0,0.43,0.078
1,0.426,0.087
2,0.426,0.087
3,0.426,0.087
4,0.426,0.092
5,0.426,0.087
6,0.43,0.087
7,0.44,0.078
8,0.454,0.068
9,0.454,0.068
10,0.472,0.053
11,0.496,0.044
12,0.528,0.029
13,0.567,0.029
14,0.606,0.015
15,0.648,0.015
16,0.683,0.019
17,0.725,0.039
18,0.761,0.053
19,0.796,0.083
20,0.838,0.107
21,0.88,0.146
22,0.915,0.199
23,0.947,0.267
24,0.975,0.34
25,0.993,0.398
26,0.996,0.451
27,1.0,0.534
28,1.0,0.621
29,0.989,0.704
30,0.989,0.704
31,0.88,0.845
32,0.813,0.908
33,0.746,0.956
34,0.676,0.99
35,0.585,1.0
36,0.482,0.995
37,0.482,0.995
38,0.384,1.0
39,0.306,1.0
40,0.243,0.976
41,0.187,0.927
42,0.141,0.864
43,0.07,0.733
44,0.07,0.733
45,0.046,0.66
46,0.025,0.583
47,0.014,0.51
48,0.0,0.442
49,0.007,0.379
50,0.028,0.311
51,0.049,0.267
52,0.074,0.233
53,0.113,0.223
54,0.151,0.194
55,0.208,0.165
56,0.261,0.15
57,0.306,0.126
58,0.345,0.097
59,0.377,0.083
60,0.391,0.083
61,0.401,0.073
62,0.415,0.058
63,0.415,0.058
64,0.408,0.063
65,0.408,0.063
66,0.408,0.058
67,0.408,0.063
68,0.391,0.068
69,0.366,0.053
70,0.331,0.039
71,0.299,0.034
72,0.299,0.034
73,0.268,0.019
74,0.243,0.005
75,0.232,0.0
76,0.232,0.005
77,0.243,0.01
78,0.264,0.029
79,0.292,0.049
80,0.327,0.068
81,0.373,0.092
82,0.415,0.117
83,0.451,0.126
84,0.472,0.146
85,0.479,0.16
86,0.486,0.17
87,0.482,0.175
88,0.468,0.184
89,0.451,0.199
90,0.43,0.218
91,0.405,0.233
92,0.377,0.267
93,0.349,0.306
94,0.335,0.33
95,0.331,0.345
96,0.335,0.345
97,0.342,0.34
98,0.345,0.325
99,0.345,0.325
