Frame,x,y
0,0.171,0.426
1,0.179,0.426
2,0.186,0.421
3,0.179,0.431
4,0.186,0.426
5,0.186,0.426
6,0.186,0.426
7,0.179,0.435
8,0.164,0.44
9,0.164,0.431
10,0.15,0.44
11,0.136,0.458
12,0.136,0.458
13,0.136,0.454
14,0.15,0.463
15,0.143,0.486
16,0.157,0.505
17,0.179,0.542
18,0.2,0.588
19,0.193,0.648
20,0.257,0.713
21,0.293,0.769
22,0.343,0.815
23,0.364,0.875
24,0.379,0.912
25,0.421,0.94
26,0.429,0.954
27,0.564,0.977
28,0.45,1.0
29,0.471,0.986
30,0.55,0.981
31,0.543,0.963
32,0.529,0.935
33,0.736,0.856
34,0.643,0.833
35,0.771,0.764
36,0.814,0.731
37,0.85,0.653
38,0.893,0.593
39,0.914,0.532
40,0.914,0.532
41,0.95,0.477
42,0.979,0.431
43,0.993,0.398
44,1.0,0.389
45,0.993,0.38
46,0.993,0.38
47,0.986,0.375
48,0.979,0.384
49,0.943,0.394
50,0.9,0.407
51,0.836,0.417
52,0.757,0.412
53,0.657,0.421
54,0.536,0.435
55,0.407,0.454
56,0.279,0.477
57,0.207,0.481
58,0.129,0.491
59,0.086,0.495
60,0.036,0.514
61,0.007,0.514
62,0.0,0.514
63,0.007,0.505
64,0.029,0.495
65,0.043,0.495
66,0.079,0.468
67,0.121,0.435
68,0.157,0.403
69,0.214,0.347
70,0.279,0.301
71,0.35,0.245
72,0.407,0.199
73,0.464,0.153
74,0.464,0.153
75,0.507,0.106
76,0.543,0.065
77,0.579,0.032
78,0.607,0.014
79,0.643,0.0
80,0.636,0.0
81,0.636,0.0
82,0.629,0.005
83,0.621,0.014
84,0.621,0.023
85,0.629,0.037
86,0.643,0.06
87,0.679,0.106
88,0.714,0.139
89,0.757,0.171
90,0.814,0.194
91,0.836,0.218
92,0.836,0.245
93,0.836,0.269
94,0.836,0.296
95,0.857,0.31
96,0.886,0.319
97,0.907,0.329
98,0.914,0.333
99,0.921,0.333
