Frame,x,y
1,0.115,0.52
2,0.133,0.504
3,0.162,0.473
4,0.201,0.429
5,0.24,0.382
6,0.263,0.353
7,0.262,0.354
8,0.259,0.358
9,0.275,0.337
10,0.317,0.285
11,0.375,0.216
12,0.436,0.147
13,0.482,0.097
14,0.497,0.082
15,0.491,0.088
16,0.494,0.084
17,0.523,0.052
18,0.567,0.013
19,0.61,0.0
20,0.642,0.0
21,0.657,0.001
22,0.657,0.001
23,0.655,-0.0
24,0.667,0.003
25,0.694,0.024
26,0.731,0.078
27,0.768,0.161
28,0.793,0.231
29,0.795,0.248
30,0.789,0.236
31,0.803,0.25
32,0.845,0.312
33,0.894,0.393
34,0.929,0.459
35,0.947,0.501
36,0.952,0.518
37,0.95,0.516
38,0.951,0.514
39,0.957,0.529
40,0.956,0.552
41,0.928,0.567
42,0.877,0.568
43,0.838,0.563
44,0.835,0.562
45,0.842,0.563
46,0.819,0.562
47,0.747,0.559
48,0.634,0.555
49,0.497,0.554
50,0.379,0.555
51,0.331,0.555
52,0.343,0.555
53,0.343,0.555
54,0.281,0.555
55,0.183,0.557
56,0.093,0.563
57,0.032,0.571
58,0.0,0.576
59,0.0,0.575
60,0.0,0.574
61,0.006,0.582
62,0.015,0.595
63,0.016,0.603
64,0.009,0.601
65,0.011,0.6
66,0.035,0.614
67,0.082,0.644
68,0.142,0.685
69,0.207,0.732
70,0.274,0.785
71,0.342,0.846
72,0.4,0.9
73,0.43,0.93
74,0.43,0.929
75,0.425,0.924
76,0.44,0.941
77,0.473,0.972
78,0.509,0.996
79,0.535,1.0
80,0.548,1.0
81,0.546,1.0
82,0.543,1.0
83,0.556,0.995
84,0.59,0.975
85,0.62,0.957
86,0.627,0.956
87,0.621,0.959
88,0.629,0.95
89,0.662,0.915
90,0.715,0.854
91,0.779,0.773
92,0.834,0.698
93,0.857,0.665
94,0.851,0.671
95,0.851,0.673
96,0.885,0.634
97,0.935,0.568
98,0.975,0.505
99,0.994,0.461
100,1.0,0.437
