Frame,x,y
0,0.966,0.07
1,0.972,0.07
2,0.955,0.06
3,1.0,0.056
4,0.95,0.06
5,0.955,0.056
6,0.939,0.065
7,0.994,0.074
8,0.933,0.102
9,0.922,0.116
10,0.894,0.167
11,0.894,0.228
12,0.894,0.279
13,0.911,0.33
14,0.872,0.391
15,0.872,0.437
16,0.866,0.493
17,0.838,0.544
18,0.827,0.595
19,0.821,0.656
20,0.804,0.716
21,0.788,0.767
22,0.765,0.814
23,0.76,0.865
24,0.749,0.912
25,0.743,0.949
26,0.749,0.972
27,0.743,0.995
28,0.749,1.0
29,0.749,0.991
30,0.721,0.981
31,0.693,0.94
32,0.665,0.879
33,0.626,0.805
34,0.592,0.712
35,0.57,0.619
36,0.553,0.521
37,0.525,0.437
38,0.475,0.367
39,0.425,0.312
40,0.38,0.256
41,0.335,0.195
42,0.307,0.14
43,0.263,0.098
44,0.229,0.074
45,0.196,0.056
46,0.179,0.033
47,0.162,0.009
48,0.151,0.005
49,0.134,0.0
50,0.117,0.0
51,0.095,0.0
52,0.084,0.009
53,0.061,0.014
54,0.05,0.033
55,0.039,0.06
56,0.028,0.093
57,0.017,0.13
58,0.022,0.158
59,0.017,0.2
60,0.011,0.242
61,0.006,0.288
62,0.006,0.33
63,0.0,0.367
64,0.0,0.4
65,0.0,0.433
66,0.0,0.465
67,0.006,0.512
68,0.0,0.549
69,0.006,0.577
70,0.006,0.605
71,0.006,0.633
72,0.011,0.656
73,0.011,0.684
74,0.011,0.712
75,0.017,0.73
76,0.022,0.749
77,0.022,0.763
78,0.022,0.781
79,0.028,0.791
80,0.034,0.8
81,0.034,0.805
82,0.034,0.814
83,0.034,0.828
84,0.034,0.842
85,0.034,0.856
86,0.034,0.874
87,0.034,0.884
88,0.028,0.898
89,0.034,0.912
90,0.034,0.921
91,0.034,0.926
92,0.034,0.93
93,0.034,0.94
94,0.034,0.944
95,0.034,0.949
96,0.028,0.958
97,0.028,0.972
98,0.028,0.977
99,0.028,0.981
