Frame,x,y
0,0.935,0.0
1,0.87,0.005
2,0.864,0.005
3,0.877,0.005
4,0.961,0.005
5,0.974,0.011
6,0.877,0.021
7,0.961,0.027
8,0.981,0.037
9,0.987,0.048
10,0.987,0.07
11,1.0,0.091
12,0.994,0.123
13,0.981,0.166
14,0.974,0.203
15,0.981,0.235
16,0.981,0.267
17,0.981,0.305
18,0.974,0.342
19,0.981,0.38
20,0.974,0.417
21,0.981,0.465
22,0.987,0.508
23,0.994,0.545
24,0.994,0.594
25,0.987,0.642
26,0.981,0.69
27,0.981,0.738
28,0.974,0.781
29,0.968,0.818
30,0.961,0.856
31,0.955,0.888
32,0.955,0.92
33,0.955,0.947
34,0.948,0.968
35,0.948,0.984
36,0.948,0.995
37,0.955,1.0
38,0.948,0.995
39,0.935,0.984
40,0.929,0.973
41,0.916,0.963
42,0.877,0.936
43,0.851,0.893
44,0.812,0.85
45,0.773,0.813
46,0.734,0.775
47,0.695,0.722
48,0.656,0.684
49,0.617,0.658
50,0.584,0.62
51,0.545,0.572
52,0.513,0.54
53,0.474,0.519
54,0.435,0.497
55,0.396,0.471
56,0.364,0.433
57,0.331,0.401
58,0.312,0.38
59,0.286,0.353
60,0.26,0.332
61,0.24,0.316
62,0.234,0.294
63,0.214,0.273
64,0.208,0.251
65,0.195,0.235
66,0.182,0.225
67,0.175,0.214
68,0.162,0.209
69,0.162,0.193
70,0.156,0.182
71,0.149,0.171
72,0.143,0.155
73,0.143,0.139
74,0.136,0.118
75,0.136,0.091
76,0.136,0.075
77,0.136,0.053
78,0.13,0.027
79,0.13,0.016
80,0.13,0.011
81,0.13,0.016
82,0.13,0.016
83,0.136,0.016
84,0.13,0.021
85,0.123,0.032
86,0.123,0.037
87,0.117,0.053
88,0.104,0.075
89,0.091,0.091
90,0.078,0.112
91,0.071,0.134
92,0.065,0.16
93,0.058,0.187
94,0.052,0.214
95,0.045,0.241
96,0.045,0.273
97,0.026,0.305
98,0.019,0.342
99,0.0,0.38
