Frame,x,y
0,0.188,0.975
1,0.188,0.965
2,0.188,0.975
3,0.188,0.985
4,0.198,0.995
5,0.208,1.0
6,0.208,1.0
7,0.213,1.0
8,0.223,0.965
9,0.243,0.939
10,0.262,0.904
11,0.287,0.864
12,0.322,0.803
13,0.356,0.732
14,0.376,0.687
15,0.381,0.641
16,0.401,0.596
17,0.416,0.54
18,0.426,0.495
19,0.45,0.449
20,0.45,0.384
21,0.45,0.384
22,0.45,0.323
23,0.485,0.182
24,0.5,0.136
25,0.51,0.096
26,0.52,0.061
27,0.525,0.02
28,0.525,0.02
29,0.53,0.02
30,0.535,0.01
31,0.554,0.0
32,0.569,0.056
33,0.584,0.091
34,0.599,0.141
35,0.619,0.202
36,0.639,0.273
37,0.649,0.359
38,0.653,0.429
39,0.663,0.505
40,0.673,0.586
41,0.663,0.652
42,0.663,0.717
43,0.658,0.788
44,0.658,0.843
45,0.644,0.894
46,0.644,0.924
47,0.639,0.929
48,0.624,0.949
49,0.614,0.939
50,0.594,0.939
51,0.559,0.914
52,0.525,0.869
53,0.495,0.813
54,0.436,0.753
55,0.381,0.702
56,0.381,0.702
57,0.332,0.652
58,0.282,0.601
59,0.188,0.52
60,0.134,0.475
61,0.094,0.444
62,0.094,0.444
63,0.059,0.404
64,0.03,0.374
65,0.015,0.348
66,0.0,0.333
67,0.0,0.328
68,0.01,0.323
69,0.03,0.323
70,0.059,0.333
71,0.094,0.354
72,0.144,0.359
73,0.208,0.359
74,0.282,0.359
75,0.371,0.359
76,0.455,0.348
77,0.55,0.338
78,0.634,0.333
79,0.703,0.328
80,0.762,0.318
81,0.827,0.303
82,0.871,0.288
83,0.911,0.283
84,0.975,0.273
85,1.0,0.263
86,0.995,0.268
87,0.975,0.278
88,0.95,0.293
89,0.916,0.303
90,0.916,0.303
91,0.896,0.323
92,0.866,0.338
93,0.827,0.384
94,0.757,0.449
95,0.559,0.657
96,0.465,0.758
97,0.465,0.758
98,0.386,0.848
99,0.317,0.929
