Frame,x,y
0,0.071,0.081
1,0.057,0.081
2,0.057,0.081
3,0.057,0.087
4,0.064,0.087
5,0.057,0.081
6,0.05,0.087
7,0.043,0.081
8,0.043,0.087
9,0.05,0.087
10,0.043,0.087
11,0.043,0.087
12,0.043,0.094
13,0.043,0.101
14,0.043,0.101
15,0.05,0.094
16,0.057,0.087
17,0.071,0.094
18,0.093,0.081
19,0.114,0.081
20,0.15,0.074
21,0.15,0.074
22,0.179,0.067
23,0.214,0.067
24,0.257,0.067
25,0.293,0.06
26,0.336,0.06
27,0.364,0.054
28,0.4,0.047
29,0.436,0.047
30,0.479,0.054
31,0.529,0.06
32,0.571,0.06
33,0.607,0.047
34,0.621,0.047
35,0.65,0.04
36,0.686,0.047
37,0.729,0.04
38,0.771,0.034
39,0.8,0.027
40,0.836,0.034
41,0.864,0.02
42,0.893,0.013
43,0.936,0.02
44,0.971,0.0
45,0.986,0.0
46,0.979,0.007
47,0.986,0.013
48,1.0,0.007
49,1.0,0.007
50,1.0,0.013
51,0.993,0.02
52,0.971,0.034
53,0.957,0.04
54,0.921,0.054
55,0.921,0.054
56,0.879,0.087
57,0.836,0.114
58,0.8,0.141
59,0.75,0.161
60,0.721,0.201
61,0.686,0.228
62,0.664,0.268
63,0.636,0.295
64,0.593,0.342
65,0.543,0.376
66,0.514,0.423
67,0.471,0.463
68,0.429,0.517
69,0.371,0.564
70,0.3,0.631
71,0.25,0.691
72,0.229,0.725
73,0.207,0.745
74,0.164,0.772
75,0.107,0.805
76,0.057,0.852
77,0.021,0.899
78,0.0,0.919
79,0.007,0.933
80,0.007,0.94
81,0.014,0.946
82,0.007,0.946
83,0.007,0.946
84,0.014,0.953
85,0.021,0.953
86,0.043,0.96
87,0.071,0.953
88,0.143,0.953
89,0.186,0.953
90,0.186,0.953
91,0.221,0.966
92,0.257,0.966
93,0.3,0.966
94,0.35,0.973
95,0.407,0.98
96,0.486,0.993
97,0.529,0.993
98,0.579,0.993
99,0.636,1.0
