Frame,x,y
0,0.017,0.0
1,0.017,0.0
2,0.011,0.014
3,0.006,0.014
4,0.006,0.021
5,0.006,0.021
6,0.006,0.021
7,0.0,0.027
8,0.0,0.034
9,0.0,0.034
10,0.006,0.034
11,0.011,0.034
12,0.011,0.034
13,0.017,0.034
14,0.045,0.034
15,0.079,0.027
16,0.13,0.021
17,0.192,0.014
18,0.282,0.021
19,0.282,0.021
20,0.333,0.021
21,0.373,0.014
22,0.418,0.007
23,0.48,0.007
24,0.554,0.007
25,0.61,0.014
26,0.65,0.021
27,0.684,0.027
28,0.706,0.021
29,0.734,0.021
30,0.751,0.021
31,0.78,0.027
32,0.808,0.027
33,0.819,0.027
34,0.825,0.027
35,0.825,0.034
36,0.819,0.034
37,0.819,0.034
38,0.808,0.041
39,0.797,0.048
40,0.791,0.048
41,0.785,0.055
42,0.768,0.068
43,0.746,0.082
44,0.729,0.089
45,0.729,0.103
46,0.718,0.11
47,0.718,0.11
48,0.701,0.13
49,0.667,0.164
50,0.61,0.274
51,0.571,0.336
52,0.537,0.411
53,0.503,0.452
54,0.503,0.452
55,0.463,0.5
56,0.424,0.555
57,0.384,0.61
58,0.362,0.664
59,0.322,0.705
60,0.288,0.74
61,0.254,0.774
62,0.237,0.808
63,0.22,0.836
64,0.203,0.863
65,0.175,0.884
66,0.153,0.911
67,0.136,0.932
68,0.13,0.952
69,0.113,0.959
70,0.096,0.973
71,0.085,0.979
72,0.09,0.979
73,0.096,0.979
74,0.09,0.979
75,0.096,0.979
76,0.124,0.966
77,0.164,0.952
78,0.203,0.938
79,0.26,0.932
80,0.316,0.925
81,0.316,0.925
82,0.362,0.918
83,0.401,0.918
84,0.435,0.918
85,0.475,0.918
86,0.571,0.932
87,0.627,0.932
88,0.627,0.932
89,0.695,0.945
90,0.751,0.952
91,0.802,0.959
92,0.859,0.973
93,0.898,0.979
94,0.921,0.979
95,0.932,0.979
96,0.966,0.986
97,0.989,1.0
98,0.989,1.0
99,1.0,1.0
